"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"62323",94164,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2E",NA,"",7,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62324",94165,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2C bis",NA,"",2,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62325",94166,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2A",NA,"",5,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62326",94167,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2",NA,"",3,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62327",94168,"col","Alazán",-97.63,21.07,"Alazán Sample 55",NA,"",3,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.58,25.93,"101",31.15,"rupelian",16493,-91.4782,19.7201,12,1
"62328",94169,"col","Alazán",-97.73,21.2,"Alazán Sample 49B",NA,"",9,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.66,26.07,"101",31.15,"rupelian",16494,-91.4782,19.7201,12,1
"62329",94170,"col","Alazán",-97.73,21.2,"Alazán Sample 49A",NA,"",4,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.66,26.07,"101",31.15,"rupelian",16494,-91.4782,19.7201,12,1
"62330",94171,"col","Alazán",-97.73,21.2,"Alazán Sample 49",NA,"",1,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.66,26.07,"101",31.15,"rupelian",16494,-91.4782,19.7201,12,1
"62331",94172,"col","Alazán",-97.72,21.1,"Alazán Sample a",NA,"",7,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.66,25.97,"101",31.15,"rupelian",16495,-91.4782,19.7201,12,1
"62332",94173,"col","Alazán",-97.6,20.93,"Alazán Sample b",NA,"",24,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.56,25.79,"101",31.15,"rupelian",16496,-91.4782,19.7201,12,1
"63885",95898,"col","Alzey",7.72,49.83,"Welschberg",NA,"",182,"Rupelian","",33.9,28.1,32561,"gp_mid",11.86,44.46,"315",31,"rupelian",16926,2.0493,47.4687,12,1
"64220",96458,"col","Tard Clay",19.08,47.47,"Ujlak clay pits",NA,"brick kiln clay pits Ujlak, Nagybatony district, Budapest, Hungary",1,"Early Oligocene","",33.9,28.4,32745,"gp_mid",23.37,38.81,"308",31.15,"rupelian",17036,12.5965,43.731,12,1
"64324",96610,"col","",8.43,50.02,"Florsheim Clay Pit",NA,"",1,"Rupelian","",33.9,28.1,32745,"gp_mid",12.53,44.62,"315",31,"rupelian",17054,2.0493,47.4687,12,1
"65272",97981,"col","",15.42,53.17,"Borehole Choszczno",NA,"",3,"Rupelian","",33.9,28.1,31843,"gp_mid",18.99,47.56,"315",31,"rupelian",17342,8.8406,50.3606,12,1
"66082",98853,"col","Doberg",8.27,52.28,"Astrup",NA,"",1,"Rupelian","",33.9,28.1,34059,"gp_mid",12.56,46.89,"315",31,"rupelian",17683,1.7417,49.9604,12,1
"66309",99086,"col","Cooper marl",-79.93,32.78,"M 900",NA,"",4,"Rupelian","",33.9,28.1,11845,"gp_mid",-66.46,35.21,"109",31,"rupelian",17766,-71.7627,30.7029,12,1
"67701",101113,"col","Glendon",-87.07,31.11,"MGS 79",NA,"",1,"Rupelian","",33.9,28.1,11842,"gp_mid",-74.07,34.54,"109",31,"rupelian",18241,-79.3741,28.7841,12,1
"67708",101120,"col","Glendon",-84.58,30.9,"MGS 86",NA,"",1,"Rupelian","",33.9,28.1,11842,"gp_mid",-71.55,34,"109",31,"rupelian",18244,-79.3741,28.7841,12,1
"70055",104941,"col","Menilite",17.79,49.49,"Kelc-Strazne zapad",NA,"Strážná Kelc",11,"Rupelian","",33.9,28.1,35122,"gp_mid",20.92,43.83,"305",31,"rupelian",19337,12.7694,48.0857,12,1
"70627",105572,"col","",40.21,44.41,"Belaya river, upstream of Abadzekhskaya (PIN collection 4705)",NA,"",17,"Early Oligocene","",33.9,28.4,35266,"gp_mid",41.22,38.67,"302",31.15,"rupelian",19608,35.3491,44.5449,12,1
"73113",108726,"col","Jebel Qatrani",30.58,29.45,"Quarry L-12",NA,"",1,"Rupelian","",33.9,28.1,35963,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"73184",108833,"col","Jebel Qatrani",30.58,29.65,"Quarry O",NA,"",2,"Rupelian","",33.9,28.1,35990,"gp_mid",31.92,20.76,"715",31,"rupelian",20474,25.3985,25.4583,12,1
"74831",110634,"col","",11.54,45.76,"Chiavon (De Zigno colection)",NA,"",2,"Rupelian","",33.9,28.1,49214,"gp_mid",16.4,38.45,"307",31,"rupelian",21020,9.6638,40.8005,12,1
"75512",111334,"col","Qom",52.74,31.52,"Abadeh, beds 1-13 [Qom Fm]",NA,"",2,"Rupelian","",33.9,28.1,36490,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"75513",111335,"col","Qom",52.74,31.52,"Abadeh, beds 29-32 [Qom Fm]",NA,"",6,"Rupelian","",33.9,28.1,36490,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"75514",111336,"col","Qom",52.74,31.52,"Abadeh, bed 41 [Qom Fm]",NA,"",5,"Rupelian","",33.9,28.1,36490,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"75515",111337,"col","Qom",52.14,32.95,"Zefreh A, bed 26 [Qom Fm]",NA,"",2,"Rupelian","",33.9,28.1,36490,"gp_mid",51.64,24.71,"512",31,"rupelian",21167,47.7279,32.3541,12,1
"75516",111338,"col","Qom",52.14,32.95,"Zefreh, bed 58 [Qom Fm]",NA,"",2,"Rupelian","",33.9,28.1,36490,"gp_mid",51.64,24.71,"512",31,"rupelian",21167,47.7279,32.3541,12,1
"75517",111339,"col","Qom",52.14,32.95,"Zefreh A, bed 15 [Qom Fm]",NA,"",3,"Rupelian","",33.9,28.1,36490,"gp_mid",51.64,24.71,"512",31,"rupelian",21167,47.7279,32.3541,12,1
"75518",111340,"col","Qom",52.14,32.95,"Zefreh A, bed 1 [Qom Fm]",NA,"",1,"Rupelian","",33.9,28.1,36490,"gp_mid",51.64,24.71,"512",31,"rupelian",21167,47.7279,32.3541,12,1
"75519",111341,"col","Qom",52.14,32.95,"Zefreh B, bed 17 [Qom Fm]",NA,"",1,"Rupelian","",33.9,28.1,36490,"gp_mid",51.64,24.71,"512",31,"rupelian",21167,47.7279,32.3541,12,1
"75531",111368,"col","Borgloon",5.64,50.89,"Lanaken [Alden Biesen Sand, Borgloon Fm]",NA,"",22,"Rupelian","",33.9,28.1,36498,"gp_mid",10.09,45.6,"315",31,"rupelian",21171,2.0493,47.4687,12,1
"75583",111476,"col","Viborg",9.25,56,"Viborg Formation",NA,"",24,"Rupelian","",33.9,28.1,36500,"gp_mid",13.76,50.57,"302",31,"rupelian",21186,1.4005,52.4513,12,1
"75651",111546,"col","Moneague",-77.38,18.37,"Tobolski area [Browns Town Lmst, Moneague Fm]",NA,"",13,"Early Oligocene","",33.9,28.4,36512,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",21198,-82.2093,12.2528,12,1
"75652",111547,"col","Moneague",-77.12,18.34,"Orange Park [Browns Town Lmst, Moneague Fm]",NA,"",12,"Early Oligocene","",33.9,28.4,36512,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",21199,-82.2093,12.2528,12,1
"77587",113962,"col","",26.36,46.94,"Cozla (Piatra Neamt)",NA,"",53,"Rupelian","",33.9,28.1,54683,"gp_mid",28.59,41.16,"302",31,"rupelian",21790,20.3356,46.0513,12,1
"77588",113963,"col","",7.32,47.72,"Brunstatt, Mulhouse (Strassburg collection)",NA,"",1,"Early Oligocene","",33.9,28.4,49383,"gp_mid",11.34,42.37,"305",31.15,"rupelian",21791,2.329,44.9762,12,1
"77640",114016,"col","",5.82,43.9,"Dauphin, Bois d'Asson (MNHN coll.)",NA,"",11,"Rupelian","",33.9,28.1,36994,"gp_mid",9.69,38.61,"305",31,"rupelian",21813,2.5854,42.483,12,1
"80678",117977,"col","",9.9,48.42,"Herrlingen 7",NA,"",7,"MP 22","",33.9,28.4,13113,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"80846",118196,"col","",9.9,48.42,"Ehrenstein 12",NA,"",16,"MP 22","",33.9,28.4,13113,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"82713",120368,"col","Makah",-124.53,48.33,"Bullman Creek",NA,"UWBM C716",2,"Rupelian","",33.9,28.1,38491,"gp_mid",-107.45,53.39,"129",31,"rupelian",23030,-114.3346,48.667,12,1
"83640",121473,"col","",7.32,47.71,"Brunstatt, horizon d2",NA,"",69,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"83641",121474,"col","",7.32,47.71,"Brunstatt, horizon d3",NA,"",45,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"83642",121475,"col","",7.32,47.71,"Brunstatt, horizon d1",NA,"",9,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"83643",121476,"col","",7.32,47.71,"Brunstatt, horizon d4",NA,"",44,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"83644",121477,"col","",7.32,47.71,"Brunstatt, horizon f",NA,"",1,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"83645",121478,"col","",7.36,47.75,"Riedisheim, Mulhouse",NA,"",1,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.39,42.4,"305",31.15,"rupelian",23348,2.329,44.9762,12,1
"83646",121479,"col","",7.39,47.72,"Zimmersheim, Mulhouse",NA,"",1,"Early Oligocene","",33.9,28.4,38738,"gp_mid",11.41,42.37,"305",31.15,"rupelian",23349,2.329,44.9762,12,1
"83711",121549,"col","",36.61,31.46,"Wadi Al Bisseh",NA,"",4,"Early Oligocene","",33.9,28.4,38763,"gp_mid",36.69,20.71,"503",31.15,"rupelian",23391,33.8486,26.1571,12,1
"84343",122407,"col","Salt",7.53,47.69,"Kleinkembs",NA,"",160,"Early Oligocene","",33.9,28.4,38999,"gp_mid",11.53,42.33,"305",31.15,"rupelian",23578,2.329,44.9762,12,1
"84344",122408,"col","",7.32,47.71,"Brunstatt (Theobald coll)",NA,"",15,"Early Oligocene","",33.9,28.4,38999,"gp_mid",11.34,42.36,"305",31.15,"rupelian",23347,2.329,44.9762,12,1
"84541",122740,"col","Salt",7.24,47.62,"Rebberg quarry, Altkirch",NA,"",1,"Rupelian","",33.9,28.1,39127,"gp_mid",11.26,42.28,"305",31,"rupelian",23623,2.329,44.9762,12,1
"84724",123060,"col","Latdorf",11.8,51.8,"Latdorf",NA,"",1,"Rupelian","",33.9,28.1,39323,"gp_mid",15.68,46.29,"315",31,"rupelian",23668,5.2844,50.1555,12,1
"85258",123680,"col","Suwannee Limestone",-83.92,30.2,"Aucilla River, Cabbage Grove",NA,"",1,"Early Oligocene","",33.9,28.4,39777,"gp_mid",-71.01,33.22,"109",31.15,"rupelian",23909,-75.6885,28.4949,12,1
"85559",124095,"col","",5.93,50.92,"Emma III",NA,"",1,"Early Oligocene","",33.9,28.4,39907,"gp_mid",10.35,45.61,"315",31.15,"rupelian",24001,2.0493,47.4687,12,1
"85698",124264,"col","",11.58,52.03,"Osterweddingen",NA,"",1,"Early Oligocene","",33.9,28.4,40043,"gp_mid",15.5,46.53,"315",31.15,"rupelian",24022,5.2844,50.1555,12,1
"85788",124375,"col","",18.92,47.58,"Solymar",NA,"",1,"Rupelian","",33.9,28.1,40123,"gp_mid",23.26,38.95,"308",31,"rupelian",24044,12.5965,43.731,12,1
"85789",124376,"col","",19.02,47.42,"Budafok",NA,"",1,"Rupelian","",33.9,28.1,40123,"gp_mid",23.29,38.77,"308",31,"rupelian",24045,12.5965,43.731,12,1
"85790",124377,"col","",19.03,47.53,"Budapest, Ujlaki Teglagyar",NA,"",19,"Rupelian","",33.9,28.1,40123,"gp_mid",23.34,38.88,"308",31,"rupelian",24046,12.5965,43.731,12,1
"87010",183361,"col","",7.17,50.54,"Heimersheim",NA,"",10,"Rupelian","",33.9,28.1,61205,"gp_mid",11.43,45.19,"315",31,"rupelian",24415,2.0493,47.4687,12,1
"87462",126561,"col","Bilzen",5.64,50.85,"Albertkanaal",NA,"",1,"Rupelian","",33.9,28.1,41045,"gp_mid",10.07,45.56,"315",31,"rupelian",24471,2.0493,47.4687,12,1
"88035",127496,"col","",11.59,45.77,"Laverda",NA,"",1,"Early Oligocene","",33.9,28.4,41539,"gp_mid",16.45,38.45,"307",31.15,"rupelian",24581,9.6638,40.8005,12,1
"88158",127692,"col","Kishima",130,33.32,"Cliff of Tachikawa",NA,"KSM-5",4,"Rupelian","",33.9,28.1,41705,"gp_mid",126.88,35.69,"610",31,"rupelian",24616,128.7004,36.3002,12,1
"94176",135687,"col","Ashley",-80.12,32.89,"Middleton Oaks Road",NA,"",1,"Rupelian","",33.9,28.1,43401,"gp_mid",-66.62,35.36,"109",31,"rupelian",15819,-71.7627,30.7029,12,1
"96812",138868,"col","Qom",44.94,37.34,"Baranduz P20",NA,"",43,"Rupelian","",33.9,28.1,44543,"gp_mid",44.36,28.1,"512",31,"rupelian",27003,39.7771,36.8144,12,1
"96813",138869,"col","Qom",44.94,37.34,"Baranduz P19",NA,"",19,"Rupelian","",33.9,28.1,44543,"gp_mid",44.36,28.1,"512",31,"rupelian",27003,39.7771,36.8144,12,1
"96952",139012,"col","",-124.64,48.39,"N. Pac. 167",NA,"",2,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-107.56,53.45,"129",31.15,"rupelian",27056,-114.3346,48.667,12,1
"96957",139017,"col","Clallam",-122.76,48.12,"Port Townsend",NA,"",1,"Rupelian","",33.9,28.1,43318,"gp_mid",-105.51,53.1,"129",31,"rupelian",27057,-114.3346,48.667,12,1
"97114",139174,"col","",-124.84,48.66,"Basal sandstone sea cliffs between Clo-oose and Nitinat Lagoon, Vancouver Island",NA,"",1,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-111.7,55.97,"128",31.15,"rupelian",27083,-114.3346,48.667,12,1
"97127",139187,"col","",-122.7,48.05,"Sandy shale sea cliffs and beach, south shore of Mystery Inlet, Scow Bay",NA,"Port Townsend, WA",1,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-105.44,53.04,"129",31.15,"rupelian",27084,-114.3346,48.667,12,1
"97387",139453,"col","",-123.31,46.94,"Marly tuffs along bluffs at old log dam along Porter Creek",NA,"",1,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-106.24,51.95,"129",31.15,"rupelian",5133,-114.3346,48.667,12,1
"97794",139887,"col","",-122.74,48.08,"Sea cliffs between Classens Wharf and the ship canal estuary, Townsend Bay",NA,"",3,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-105.49,53.07,"129",31.15,"rupelian",27223,-114.3346,48.667,12,1
"97797",139889,"col","",-123.3,47.33,"Vance's creek, 2 1/2 mi above junction with Skokomish River, 13 mi above Union",NA,"",1,"Early Oligocene","",33.9,28.4,44425,"gp_mid",-106.19,52.34,"129",31.15,"rupelian",27225,-114.3346,48.667,12,1
"100643",143378,"col","Glendon",-84.58,30.91,"Old factory about 1/2 mi above Bainbridge",NA,"",1,"Early Oligocene","",33.9,28.4,45555,"gp_mid",-71.55,34.01,"109",31.15,"rupelian",9781,-79.3741,28.7841,12,1
"100673",143408,"col","Marianna",-85.23,30.77,"Marianna limestone in quarry",NA,"",1,"Early Oligocene","",33.9,28.4,45555,"gp_mid",-72.24,33.96,"109",31.15,"rupelian",4053,-79.3741,28.7841,12,1
"100815",155948,"col","Suwannee Limestone",-83.17,30.05,"USGS Loc. 12740 - Ellaville [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.28,32.97,"109",31,"rupelian",27656,-75.6885,28.4949,12,1
"101366",144261,"col","Ashley",-80.2,32.97,"ChM PV 4282",NA,"",1,"Rupelian","",33.9,28.1,46645,"gp_mid",-66.69,35.45,"109",31,"rupelian",9691,-71.7627,30.7029,12,1
"101565",144514,"col","Jebel Qatrani",30.58,29.64,"Near Birket-el-Qurun",NA,"Birket el Qurun",1,"Rupelian","",33.9,28.1,46732,"gp_mid",31.91,20.75,"715",31,"rupelian",10647,25.3985,25.4583,12,1
"101593",144544,"col","",11.41,45.57,"Faedo",NA,"",1,"Early Oligocene","",33.9,28.4,46758,"gp_mid",16.22,38.29,"307",31.15,"rupelian",27771,9.6638,40.8005,12,1
"102171",145572,"col","Maniyara Fort",68.78,23.83,"Lakhpat [Maniyara Fort Fm]",NA,"",0,"Rupelian","",33.9,28.1,47075,"gp_mid",69.48,9.26,"501",31,"rupelian",27914,62.8056,20.356,12,1
"102964",146907,"col","",7.29,47.83,"Alsace potash field, Anna pit (Quievreux collection)",NA,"",40,"Rupelian","",33.9,28.1,49240,"gp_mid",11.32,42.48,"305",31,"rupelian",28012,2.329,44.9762,12,1
"103056",147003,"col","",8.56,44.6,"Cassinelle",NA,"Galanti",6,"Rupelian","",33.9,28.1,47473,"gp_mid",13.44,37.88,"307",31,"rupelian",28019,2.5854,42.483,12,1
"103058",147005,"col","",11.54,45.55,"Formation of Castelgomberto",NA,"",13,"Early Oligocene","",33.9,28.4,47476,"gp_mid",16.32,38.25,"307",31.15,"rupelian",28020,9.6638,40.8005,12,1
"103573",147576,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality",NA,"",6,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103574",147577,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, SAB01a Sample",NA,"",4,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103575",147578,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, SAB01b Sample",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103576",147579,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB01c ",NA,"",1,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103577",147580,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB01d ",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103578",147581,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB01e ",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103579",147582,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB02a",NA,"",7,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103580",147583,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB03a",NA,"",1,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103581",147584,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB03b",NA,"",1,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103582",147585,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB03c",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103583",147586,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB04a",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103584",147587,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB04b",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103585",147588,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB04c",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103586",147589,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB04d",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103587",147590,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB04e",NA,"",13,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103588",147591,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05a",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103589",147592,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05b",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103590",147593,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05c",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103591",147594,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05d",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103592",147595,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05e",NA,"",3,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103593",147596,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB05f",NA,"",1,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103594",147597,"col","El Bosque",-1.57,37.9,"Malaguide Complex, Casa de la Sabina locality, sample SAB06a",NA,"",1,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103595",147599,"col","El Bosque",-1.57,37.9,"Casa de la Sabina locality, assemblage rhodoliths/coralline-branches/fragments",NA,"",21,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103596",147601,"col","El Bosque",-1.57,37.9,"Casa de la Sabina locality, assemblage floatstone to rudstone",NA,"",5,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"103597",147602,"col","El Bosque",-1.57,37.9,"Casa de la Sabina locality, assemblage packstone/rudstone with rhodoliths",NA,"",2,"Rupelian","",33.9,28.1,47522,"gp_mid",2.64,33.25,"304",31,"rupelian",28055,-3.7922,34.3646,12,1
"105967",150337,"col","Chitarwata",68.99,29.02,"Kumbi",NA,"",14,"Rupelian","",33.9,28.1,48852,"gp_mid",70.86,14.28,"501",31,"rupelian",28450,63.2164,25.3416,12,1
"106069",150430,"col","Chitawara",69.22,28.94,"Hargai",NA,"",5,"Rupelian","",33.9,28.1,48852,"gp_mid",71.03,14.16,"501",31,"rupelian",28476,63.2164,25.3416,12,1
"106876",151435,"col","Calcareniti di Castelgomberto",11.58,45.48,"Longare village, Calcareniti di Castelgomberto Fm, coralline algal facies (CA)",NA,"",15,"Rupelian","",33.9,28.1,48391,"gp_mid",16.35,38.18,"307",31,"rupelian",28684,9.6638,40.8005,12,1
"106878",151437,"col","Calcareniti di Castelgomberto",11.58,45.48,"Longare village, Calcareniti di Castelgomberto Fm, coralline algal-coral facies",NA,"",11,"Rupelian","",33.9,28.1,48391,"gp_mid",16.35,38.18,"307",31,"rupelian",28684,9.6638,40.8005,12,1
"106879",151438,"col","Calcareniti di Castelgomberto",11.58,45.48,"Longare village, Calcareniti di Castelgomberto Fm, coralline algal-larger foram",NA,"",13,"Rupelian","",33.9,28.1,48391,"gp_mid",16.35,38.18,"307",31,"rupelian",28684,9.6638,40.8005,12,1
"106880",151439,"col","Calcareniti di Castelgomberto",11.58,45.48,"Longare village, Calcareniti di Castelgomberto Fm, coralline algal debris facies",NA,"",9,"Rupelian","",33.9,28.1,48391,"gp_mid",16.35,38.18,"307",31,"rupelian",28684,9.6638,40.8005,12,1
"107794",152626,"col","Alzey",7.72,49.82,"Heimberg (Waldböckelheim)",NA,"",1,"Rupelian","",33.9,28.1,48405,"gp_mid",11.87,44.45,"315",31,"rupelian",28944,2.0493,47.4687,12,1
"108917",154345,"col","Ashley",-80.1,33.03,"Limehouse Branch, east bank",NA,"",1,"Rupelian","",33.9,28.1,50198,"gp_mid",-66.57,35.48,"109",31,"rupelian",29228,-71.7627,30.7029,12,1
"109119",154579,"col","Ashley",-79.58,33.27,"Mill Creek",NA,"",1,"Rupelian","",33.9,28.1,50198,"gp_mid",-65.99,35.65,"109",31,"rupelian",29255,-71.7627,30.7029,12,1
"109631",155208,"col","",5.82,43.9,"Dauphin, Bois d'Asson (Henrotay coll.)",NA,"",4,"Rupelian","",33.9,28.1,50595,"gp_mid",9.69,38.61,"305",31,"rupelian",21813,2.5854,42.483,12,1
"109681",155295,"col","",17.5,49.53,"Veselíko",NA,"",1,"Rupelian","",33.9,28.1,50649,"gp_mid",20.67,43.88,"305",31,"rupelian",29363,12.7694,48.0857,12,1
"109996",155854,"col","",-78.63,22.12,"Arroyo Seco, Corral Concepcion, Barrio Guadalupe, Moron",NA,"",2,"Early Oligocene","",33.9,28.4,51005,"gp_mid",-67.07,24.51,"206",31.15,"rupelian",29426,-72.6986,20.7384,12,1
"109997",155855,"col","",-78.63,22.12,"Finca ""Armadillo"", Marroquin, Moron - Early Oligocene",NA,"",1,"Early Oligocene","",33.9,28.4,51005,"gp_mid",-67.07,24.51,"206",31.15,"rupelian",29426,-72.6986,20.7384,12,1
