"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"70266",105170,"col","Shaiwa",106.150002,25.610001,"Shaiwa, Member 3, Beds 47-48",NA,"",1,"Wuchiapingian","",259.9,254.17,29962,"gp_mid",105.34,-17.74,"611",257.035,1
"70267",105171,"col","Shaiwa",106.150002,25.610001,"Shaiwa, Member 3, Beds 27-39",NA,"",3,"Wuchiapingian","",259.9,254.17,29962,"gp_mid",105.34,-17.74,"611",257.035,1
"70324",105233,"col","Kapp Starostin",16.215555,76.996109,"Treskelen Peninsula, 5.8 m",NA,"",3,"Wuchiapingian","",259.9,254.17,29468,"gp_mid",23.92,50.19,"309",257.035,1
"70515",105437,"col","Heshan",108.389999,24.02,"Bafu, Baiwang, Du'an Yaozu Autonomous County",NA,"",1,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",107.83,-18.79,"611",257.035,1
"70521",105443,"col","Heshan",108.129997,24.58,"Baitu, Hechi County",NA,"",7,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",107.43,-18.31,"611",257.035,1
"70527",105449,"col","Heshan",107.050003,24.549999,"Bantoucun, Fengshan County",NA,"",1,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",106.44,-18.58,"611",257.035,1
"70921",105943,"col","",107.349998,24.5,"Donglan County",NA,"",1,"Wuchiapingian","",259.9,254.17,35242,"gp_mid",106.73,-18.56,"611",257.035,1
"70935",105957,"col","Heshan",107.900002,22.629999,"Fusui County, Heshan Formation",NA,"",1,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",107.74,-20.25,"611",257.035,1
"71833",107292,"col","Heshan",108.860001,23.775,"Matan Section 010, north bank, Heshan",NA,"",3,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71834",107293,"col","Heshan",108.860001,23.775,"Matan Section 017, north bank, Heshan",NA,"",2,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71835",107294,"col","Heshan",108.860001,23.775,"Matan Section 030, north bank, Heshan",NA,"",1,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71836",107295,"col","Heshan",108.860001,23.775,"Matan Section 008, north bank, Heshan",NA,"",1,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71838",107297,"col","Heshan",108.860001,23.771999,"Matan Section ACT448, south bank, Heshan",NA,"",3,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71840",107299,"col","Heshan",108.860001,23.775,"Matan section Act438, Heshan",NA,"",1,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71841",107300,"col","Heshan",108.860001,23.771999,"Matan section Act444, south bank, Heshan",NA,"",1,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"71842",107301,"col","Heshan",108.860001,23.771999,"Matan section Act430, south bank, Heshan",NA,"",1,"Wuchiapingian","",259.9,254.17,29592,"gp_mid",108.33,-18.92,"611",257.035,1
"72163",107650,"col","Zechstein",10.417,50.91,"Ebertsberg, Hucheroda, Thuringen",NA,"",1,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",29.57,24.38,"305",257.035,1
"72164",107651,"col","Zechstein",11.65,50.715,"Gamsenberg, Oppurg, Thuringen",NA,"",6,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.45,24.35,"305",257.035,1
"72165",107652,"col","Zechstein",10.345,50.834999,"Glücksbrunn, Thuringen",NA,"Glucksbrunn",15,"Wuchiapingian","",259.9,254.17,22295,"gp_mid",29.54,24.3,"305",257.035,1
"72166",107653,"col","Ford",-1.44,54.923,"Hylton Castle Road Cutting 1 (Biolithite), Rotherfield Road, Sunderland",NA,"",1,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",21.08,27.31,"315",257.035,1
"72167",107654,"col","Zechstein",12.035,50.915001,"Marzenberg, Gera, Thuringen",NA,"",1,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.67,24.59,"305",257.035,1
"72168",107655,"col","Zechstein",11.6,50.700001,"Possneck, Thuringen",NA,"Pößneck",1,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.42,24.32,"305",257.035,1
"72169",107656,"col","Zechstein",12.135,50.900002,"Schwaara, near Gera, Thuringen",NA,"",4,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.74,24.59,"305",257.035,1
"72170",107657,"col","Zechstein",12.133,50.900002,"Trebnitz, near Gera, Thuringen",NA,"",2,"Wuchiapingian","",259.9,254.17,27449,"gp_mid",30.74,24.59,"305",257.035,1
"72173",107660,"col","Zechstein",12.045,50.904999,"Thieschitz, near Gera, Thuringen",NA,"",1,"Wuchiapingian","",259.9,254.17,35797,"gp_mid",30.68,24.58,"305",257.035,1
"72174",107661,"col","Zechstein",12.085,50.907001,"Roschütz, near Gera, Thuringen",NA,"",2,"Wuchiapingian","",259.9,254.17,35797,"gp_mid",30.7,24.59,"305",257.035,1
"72175",107662,"col","Zechstein",12.109,50.912998,"Röpsen, near Gera, Thuringen",NA,"",2,"Wuchiapingian","",259.9,254.17,35797,"gp_mid",30.72,24.6,"305",257.035,1
"72318",107829,"col","Heinishao",100.660004,27.75,"Shizishan, ADL704, Yongning, Ninglang County",NA,"",2,"Wuchiapingian","",259.9,254.17,31744,"gp_mid",99.88,-16.58,"611",257.035,1
"72324",107837,"col","Degerbols",-85.665001,81.065002,"GSC C-10462, Van Hauen Pass, Ellesmere Island (109.2 m)",NA,"",1,"Wuchiapingian","",259.9,254.17,29470,"gp_mid",9.73,51.11,"106",257.035,1
"72325",107838,"col","Degerbols",-85.665001,81.065002,"GSC C-10464, Van Hauen Pass, Ellesmere Island (136.6 m)",NA,"",1,"Wuchiapingian","",259.9,254.17,29470,"gp_mid",9.73,51.11,"106",257.035,1
"72328",107841,"col","Trold Fiord",-83.349998,79.516998,"GSC C-82314, Notch Lake, Ellesmere Island",NA,"",2,"Wuchiapingian","",259.9,254.17,29470,"gp_mid",8.61,49.68,"106",257.035,1
"72331",107844,"col","Trold Fiord",-108,76.005997,"GSC 73156, Tingmisut Lake, Sabine Peninsula, Melville Island",NA,"",1,"Wuchiapingian","",259.9,254.17,29470,"gp_mid",-0.87,51.19,"106",257.035,1
"72613",108153,"col","Longtan",105.344002,26.912001,"Gongjiling Section, Longtan Fm, Nayong County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",104.31,-16.63,"611",257.035,1
"72614",108154,"col","Longtan",107.5,26.25,"Haiyao Section, Duyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",106.42,-16.83,"611",257.035,1
"72615",108155,"col","Wujiaping",106.254997,25.502001,"Houchang, Wujiaping Fm, Ziyun County",NA,"",3,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.47,-17.82,"611",257.035,1
"72625",108165,"col","Wujiaping",106.300003,25.549999,"Meichang Section, Kaili County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.5,-17.77,"611",257.035,1
"72628",108168,"col","Longtan",104.650002,25.75,"Panxian County, western part, Longtan Fm",NA,"",3,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",103.93,-17.9,"611",257.035,1
"72637",108177,"col","Longtan",106.595001,26.555,"Taiciqiao Section, Guiyang City",NA,"",3,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.53,-16.73,"611",257.035,1
"72644",108184,"col","Longtan",105.580002,26.5,"Yanbeihou Section, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",104.61,-16.98,"611",257.035,1
"72645",108185,"col","Wujiaping",107.125999,26.365,"Yandi Section, Guiding County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",106.06,-16.8,"611",257.035,1
"72650",108190,"col","Longtan",106.099998,25.9,"Yemaojing Section, Gouchang, Ziyun County",NA,"",1,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",105.23,-17.47,"611",257.035,1
"72651",108191,"col","Longtan",107.5,26.25,"Zhifang Section, southern Duyun County",NA,"",2,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",106.42,-16.83,"611",257.035,1
"72652",108192,"col","Longtan",105.099998,26.030001,"Zhongying, Longtan Fm, Qinglong County",NA,"",12,"Wuchiapingian","",259.9,254.17,32416,"gp_mid",104.28,-17.54,"611",257.035,1
"73887",109620,"col","Wujiaping",117.82,30.91,"Tongling County, Wujiaping Formation",NA,"",1,"Wuchiapingian","",259.9,254.17,33527,"gp_mid",113.88,-9.68,"611",257.035,1
"73888",109621,"col","Wujiaping",118.330002,30.92,"Nanling, Wujiaping Formation",NA,"",2,"Wuchiapingian","",259.9,254.17,33527,"gp_mid",114.29,-9.52,"611",257.035,1
"73970",109715,"col","Ford",-1.433,54.908001,"Ford Quarry, Durham",NA,"",10,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.3,"315",257.035,1
"73971",109716,"col","Ford",-1.407,54.890999,"Humbledon Hill, Durham",NA,"",3,"Wuchiapingian","",259.9,254.17,24710,"gp_mid",21.1,27.28,"315",257.035,1
"73972",109717,"col","Ford",-1.383,54.876999,"Ryhope Cutting, Sunderland (Loc 6)",NA,"",15,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.12,27.27,"315",257.035,1
"73973",109718,"col","Ford",-1.391,54.881001,"Tunstall Hill, Durham",NA,"",10,"Wuchiapingian","",259.9,254.17,24710,"gp_mid",21.11,27.27,"315",257.035,1
"73974",109719,"col","Ford",-1.44,54.923,"Hylton Castle Road Cutting 1 (Biolithite), Rotherfield Road, Sunderland",NA,"",6,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.31,"315",257.035,1
"73975",109720,"col","Ford",-1.438,54.923,"Hylton Castle Road Cutting 2 (Shell Pocket), Rotherfield Road, Sunderland",NA,"",15,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.08,27.31,"315",257.035,1
"73976",109721,"col","Ford",-1.383,54.877998,"Tunstall Hills East, Old Trench, Sunderland (Loc 8)",NA,"",10,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.12,27.27,"315",257.035,1
"73977",109722,"col","Ford",-1.392,54.882999,"Tunstall Hills, Maiden Paps South, Sunderland (Loc 4)",NA,"",15,"Wuchiapingian","",259.9,254.17,6813,"gp_mid",21.11,27.27,"315",257.035,1
"74117",109861,"col","Heshan",108.849998,24.629999,"Liangsan, Luocheng County",NA,"",2,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",108.09,-18.09,"611",257.035,1
"74121",109866,"col","Heshan",108.050003,24.719999,"Hechi County, Heshan Fm",NA,"",1,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",107.32,-18.19,"611",257.035,1
"74165",109914,"col","Heshan",108.285004,24.559999,"Lalang, Yishan County",NA,"",3,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",107.58,-18.29,"611",257.035,1
"74166",109915,"col","Heshan",109.230003,23.75,"Laibin County, Heshan Fm",NA,"",2,"Wuchiapingian","",259.9,254.17,35244,"gp_mid",108.68,-18.85,"611",257.035,1
"74562",110326,"col","",105.25,27.299999,"Pichieh-hsien, Locality 1322",NA,"",19,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.13,-16.27,"611",257.035,1
"74563",110327,"col","",105.297997,26.087999,"Heishiht'ou, Locality 1312 f2, north of Tatiehkuan, Langtai-hsien",NA,"",4,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.45,-17.44,"611",257.035,1
"74564",110328,"col","",105.75,26.049999,"Meishan, Locality 1307 f1, Tishuyen, Chenning-Hsien",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.87,-17.39,"611",257.035,1
"74640",110404,"col","",107.360001,27.129999,"Kaochien, Locality 1349, Wengan-hsien",NA,"",5,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.08,-16.01,"611",257.035,1
"74717",110500,"col","Ford",-1.391,54.881001,"Tunstall Hill, shell limestone, Durham (Kirkby collection)",NA,"",17,"Wuchiapingian","",259.9,254.17,36370,"gp_mid",21.11,27.27,"315",257.035,1
"75172",110971,"col","Longtan",107.514999,26.344999,"Hsiaolungching, Locality T120, Tuyun-hsien",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.41,-16.74,"611",257.035,1
"75174",110973,"col","",107.690002,26.209999,"Maots'aop'ing, Locality 1335, P'ingyueh-hsien",NA,"",11,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.61,-16.83,"611",257.035,1
"75175",110974,"col","Longtan",106.748001,26.558001,"T'uyunkuan, Locality T89, Kueiyang-hsien",NA,"",1,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.66,-16.69,"611",257.035,1
"75176",110975,"col","",107.544998,25.045,"Kuanshang, Locality T230, Nantan-hsien",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.77,-17.99,"611",257.035,1
"75178",110977,"col","",106.699997,26.549999,"Wumats'ao, Locality TW54, Kueiyang-hsien",NA,"",2,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.62,-16.71,"611",257.035,1
"75179",110978,"col","",107.504997,26.365,"Yangliuchieh, Locality T119, Maha",NA,"",12,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.4,-16.72,"611",257.035,1
"75181",110980,"col","",107.404999,25.92,"Maanshan, Locality T124, Tuyun-hsien",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.42,-17.17,"611",257.035,1
"75182",110981,"col","",105.565002,27.135,"Maanshan, Locality T68, Tating-hsien",NA,"",10,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.46,-16.37,"611",257.035,1
"75251",111054,"col","",106.690002,26.33,"Ts'ingyen, Locality T306, Wanch'ang, Kueiyang-hsien",NA,"",9,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.67,-16.93,"611",257.035,1
"75254",111057,"col","",106.464996,26.549999,"Kuanyinkuo, Locality T77, Ts'ingchen-hsien",NA,"",1,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.41,-16.76,"611",257.035,1
"75255",111058,"col","",106.709999,26.559999,"Erhp'u, Locality 1327A, Kueiyang-hsien",NA,"",2,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.63,-16.7,"611",257.035,1
"75256",111059,"col","",107.510002,26.16,"Taho, Locality TW21, Tuyun-hsien",NA,"",1,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.46,-16.92,"611",257.035,1
"75258",111061,"col","",105.654999,27.17,"Ch'engyaoyen, Locality T65, T'out'ang, Tating-hsien",NA,"",9,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.53,-16.32,"611",257.035,1
"75260",111063,"col","",107.504997,26.365,"Yangliuchieh, Locality T119a, Maha",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.4,-16.72,"611",257.035,1
"75261",111064,"col","",106.375,26.584999,"Laowangch'ung coal mine, Locality T76, Ts'ingchen-hsien",NA,"",6,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.32,-16.74,"611",257.035,1
"75262",111065,"col","",106.400002,27.1,"Yach'ihho, Locality T73d, Ch'ienhsi-hsien",NA,"",4,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.22,-16.24,"611",257.035,1
"75263",111066,"col","",106.709999,26.559999,"Erhp'u, Locality 1327, Kueiyang-hsien",NA,"",5,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",105.63,-16.7,"611",257.035,1
"75267",111070,"col","",105.925003,26.334999,"Chiaotzushan, Locality 1306 f1, Anshun-hsien",NA,"",3,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",104.97,-17.08,"611",257.035,1
"75273",111076,"col","",107.5,26.145,"Panpienchiai, Locality TW21, Tuyun-hsien",NA,"",1,"Wuchiapingian","",259.9,254.17,36343,"gp_mid",106.45,-16.93,"611",257.035,1
"75559",111396,"col","Laibin",109.233002,23.707001,"Laibin, Bed 6k, uppermost Laibin Limestone",NA,"",1,"Wuchiapingian","",259.9,254.17,27416,"gp_mid",108.7,-18.89,"611",257.035,1
"75609",111502,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-29",NA,"",5,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75610",111503,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-28",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75611",111504,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-25",NA,"",5,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75612",111505,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-24",NA,"",3,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75613",111506,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-23",NA,"",8,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75614",111507,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-22",NA,"",7,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75615",111508,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-17",NA,"",7,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75616",111509,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-15",NA,"",1,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75617",111510,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-7",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75618",111511,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-6",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75619",111512,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-3",NA,"",3,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75620",111513,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-2",NA,"",1,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75621",111514,"col","Longtan",119.703796,31.0793,"Meishan Section C MSC3-1",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75622",111515,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-9",NA,"",1,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75623",111516,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-8",NA,"",3,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75624",111517,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-6",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75625",111518,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-5",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75626",111519,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-4",NA,"",1,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75627",111520,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC4-3",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75628",111521,"col","Changxing",119.703796,31.0793,"Meishan Section C MSC5-1",NA,"",2,"Wuchiapingian","",259.9,254.17,33586,"gp_mid",115.35,-8.94,"611",257.035,1
"75755",111681,"col","Lambton",151.792999,-32.924999,"Soldiers' Baths, Newcastle",NA,"",1,"Wuchiapingian","",259.9,254.17,36522,"gp_mid",142.67,-78.5,"801",257.035,1
"75819",111769,"col","Longtan",119.620003,31.066999,"Niutoushan, Guangde County",NA,"",2,"Wuchiapingian","",259.9,254.17,31822,"gp_mid",115.28,-8.98,"611",257.035,1
"75906",111994,"col","",105.925003,26.334999,"Jiaozishan Section Bed 17 (AJ-36), Anshun County",NA,"",16,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75907",111995,"col","",105.925003,26.334999,"Jiaozishan Section Bed 16 (AJ-35,34,33), Anshun County",NA,"",30,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75908",111996,"col","",105.925003,26.334999,"Jiaozishan Section Bed 15 (AJ-32,31,30), Anshun County",NA,"",25,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75909",111997,"col","",105.925003,26.334999,"Jiaozishan Section Bed 14 (AJ-29,28,27,26), Anshun County",NA,"",34,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75910",111998,"col","",105.925003,26.334999,"Jiaozishan Section Bed 13 (AJ-25), Anshun County",NA,"",15,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75911",111999,"col","",105.925003,26.334999,"Jiaozishan Section Bed 12 (AJ-24), Anshun County",NA,"",9,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75912",112000,"col","",105.925003,26.334999,"Jiaozishan Section Bed 10 (AJ-21,20), Anshun County",NA,"",27,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75913",112001,"col","",105.925003,26.334999,"Jiaozishan Section Bed 8 (AJ-18), Anshun County",NA,"",26,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75914",112002,"col","",105.925003,26.334999,"Jiaozishan Section Bed 7 (AJ-17-12), Anshun County",NA,"",48,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75916",112004,"col","",105.925003,26.334999,"Jiaozishan Section Bed 6 (AJ-11-8), Anshun County",NA,"",15,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75917",112005,"col","",105.925003,26.334999,"Jiaozishan Section Bed 5 (AJ-7,6,5), Anshun County",NA,"",8,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75918",112006,"col","",105.925003,26.334999,"Jiaozishan Section Bed 4 (AJ-4,3,2), Anshun County",NA,"",19,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"75919",112007,"col","",105.925003,26.334999,"Jiaozishan Section Bed 3 (AJ-1), Anshun County",NA,"",10,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.97,-17.08,"611",257.035,1
"76008",112098,"col","",105.099998,26.030001,"Zhongying Section Bed 17 (QH3-7,6,5, XH-25,24,23), Qinglong County",NA,"",12,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76009",112099,"col","",105.099998,26.030001,"Zhongying Section Bed 15 (QH3-2, QH11-8), Qinglong County",NA,"",2,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76010",112100,"col","",105.099998,26.030001,"Zhongying Section Bed 13 (QH3-1, XH21,20), Qinglong County",NA,"",13,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76011",112101,"col","",105.099998,26.030001,"Zhongying Section Bed 11 (XH-18,17), Qinglong County",NA,"",4,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76012",112102,"col","",105.099998,26.030001,"Zhongying Section Bed 10 (XH-16,15), Qinglong County",NA,"",6,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76013",112103,"col","",105.099998,26.030001,"Zhongying Section Bed 9 (XH-14,13), Qinglong County",NA,"",3,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76014",112104,"col","",105.099998,26.030001,"Zhongying Section Bed 7 (XG-15, XH-10), Qinglong County",NA,"",10,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76015",112105,"col","",105.099998,26.030001,"Zhongying Section Bed 6 (XH-9,8), Qinglong County",NA,"",23,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76016",112106,"col","",105.099998,26.030001,"Zhongying Section Bed 5 (XH-7,6), Qinglong County",NA,"",22,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76017",112107,"col","",105.099998,26.030001,"Zhongying Section Bed 3 (XH-5,4,3), Qinglong County",NA,"",9,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76018",112108,"col","",105.099998,26.030001,"Zhongying Section Bed 2 (XH-1), Qinglong County",NA,"",4,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",104.28,-17.54,"611",257.035,1
"76025",112115,"col","Xuanwei",104.504997,25.940001,"Laowuji Section Bed 7 (PL27-14, PL26-14), Panxian County",NA,"",4,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",103.75,-17.74,"611",257.035,1
"76026",112116,"col","Xuanwei",104.504997,25.940001,"Laowuji Section Bed 4 (PL27-12,10,9,8,7, PL26-10), Panxian County",NA,"",10,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",103.75,-17.74,"611",257.035,1
"76027",112117,"col","Xuanwei",104.504997,25.940001,"Laowuji Section Bed 2 (PL27-4,3,2,1, PL26-6,5,4,3,2,1), Panxian County",NA,"",2,"Wuchiapingian","",259.9,254.17,33770,"gp_mid",103.75,-17.74,"611",257.035,1
"76033",112123,"col","",105.099998,26.030001,"Zhongying Section XG-20, Qinglong County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.28,-17.54,"611",257.035,1
"76035",112125,"col","",151.744003,-32.956001,"Embankment of the Burwood colliery railway",NA,"",3,"Wuchiapingian","",259.9,254.17,36599,"gp_mid",142.46,-78.53,"801",257.035,1
"76037",112130,"col","",105.269997,26.709999,"Zhongling Section M1-8, Nayong County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.28,-16.84,"611",257.035,1
"76038",112131,"col","Longtan",105.580002,26.5,"Yanbeihou N15, Zhijin County",NA,"",2,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.61,-16.98,"611",257.035,1
"76040",112133,"col","Longtan",105.580002,26.5,"Yanbeihou N17, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.61,-16.98,"611",257.035,1
"76043",112141,"col","",105.695,26.540001,"Zhuzang Zhu5, Zhijin County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.71,-16.92,"611",257.035,1
"76045",112143,"col","",105.099998,26.030001,"Zhongying Section H3-6, Qinglong County",NA,"",1,"Wuchiapingian","",259.9,254.17,27402,"gp_mid",104.28,-17.54,"611",257.035,1
