"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"134295",197350,"col","Bromsgrove Sandstone",-2.170278,52.665833,"Stradsfield Quarry, near Brewood",NA,"",4,"Anisian","",247.2,242,67305,"gp_mid",19.84,29.87,"315",244.6,1
"134296",197351,"col","Sneinton",-1.288333,52.758331,"Newhurst Quarry, Shepshed",NA,"",1,"Anisian","",247.2,242,67305,"gp_mid",20.43,30.05,"315",244.6,1
"134297",197352,"col","Denstone",-1.621944,52.806389,"Burton Bridge, Burton-on-Trent",NA,"",1,"Anisian","",247.2,242,67305,"gp_mid",20.19,30.06,"315",244.6,1
"134298",197353,"col","Bromsgrove Sandstone",-2.309167,52.728611,"Great Chatwell",NA,"",3,"Anisian","",247.2,242,67305,"gp_mid",19.73,29.92,"315",244.6,1
"134301",197358,"col","Tarporley Siltstone",-2.639444,53.166111,"Eaton No. 2 Core",NA,"",1,"Anisian","",247.2,242,67305,"gp_mid",19.43,30.33,"315",244.6,1
"134513",197698,"col","Grès à Voltzia",6.048611,48.086388,"Darney",NA,"",1,"Anisian","",247.2,242,30410,"gp_mid",26.58,26.28,"305",244.6,1
"134514",197699,"col","Grès à Voltzia",7.280556,48.82,"Graufthal, Eschbourg",NA,"",1,"Anisian","",247.2,242,30410,"gp_mid",27.31,27.16,"305",244.6,1
"134534",197719,"col","",6.455278,50.59222,"Eifel Mountains, near Mechernich",NA,"",1,"Anisian","",247.2,242,30410,"gp_mid",26.3,28.79,"315",244.6,1
"134537",197722,"col","Caerace",29.0595,45.053501,"Mahmudia Quarry, Caeracul Mare Hill, sample 114",NA,"Reef 4291",131,"Bithynian","",247.2,242,67419,"gp_mid",44.53,27.73,"302",244.6,1
"134538",197723,"col","Caerace",29.0595,45.053501,"Mahmudia Quarry, Caeracul Mare Hill, sample 106",NA,"",2,"Bithynian","",247.2,242,67421,"gp_mid",44.53,27.73,"302",244.6,1
"134539",197724,"col","Caerace",29.0595,45.053501,"Mahmudia Quarry, Caeracul Mare Hill, sample 99",NA,"",3,"Bithynian","",247.2,242,67421,"gp_mid",44.53,27.73,"302",244.6,1
"135149",199553,"col","",28.801399,45.073502,"Layer 822A, Deşli Caira",NA,"",7,"Aegean","",247.2,242,67834,"gp_mid",44.33,27.69,"302",244.6,1
"135150",199554,"col","",28.801399,45.073502,"Layer 828, Deşli Caira",NA,"",2,"Aegean","",247.2,242,67834,"gp_mid",44.33,27.69,"302",244.6,1
"135151",199555,"col","",28.801399,45.073502,"Layer 830, Deşli Caira",NA,"",1,"Aegean","",247.2,242,67834,"gp_mid",44.33,27.69,"302",244.6,1
"135152",199556,"col","",28.863251,45.031101,"Agighiol outcrop B2",NA,"",1,"Bithynian","",247.2,242,67834,"gp_mid",44.39,27.67,"302",244.6,1
"135153",199557,"col","",28.8622,45.031441,"Agighiol outcrop B3",NA,"",2,"Bithynian","",247.2,242,67834,"gp_mid",44.39,27.67,"302",244.6,1
"135154",199558,"col","",28.808849,45.028,"Orta Bair",NA,"",3,"Bithynian","",247.2,242,67834,"gp_mid",44.35,27.65,"302",244.6,1
"136325",201820,"col","Qingyan",106.695557,26.354168,"Mentzelia Assemblage, Yuqing Mb., Shizishan Mountain",NA,"",24,"Anisian","",247.2,242,69064,"gp_mid",108.94,-9.68,"611",244.6,1
"136326",201821,"col","Qingyan",106.695557,26.354168,"Posidonia Assemblage, Yuqing Mb., Shizishan Mountain",NA,"",9,"Anisian","",247.2,242,69064,"gp_mid",108.94,-9.68,"611",244.6,1
"137626",203355,"col","Grès à Voltzia",7.477778,48.56778,"Soultz-les-Bains (Grès argileux Mb.)",NA,"",14,"Aegean","",247.2,242,69734,"gp_mid",27.51,26.94,"305",244.6,1
"137850",203708,"col","Muschelkalk",18.713888,50.403057,"Kamieniec, Tarnowskie Góry",NA,"Kaminietz",1,"Anisian","",247.2,242,69789,"gp_mid",35.03,30.57,"305",244.6,1
"139431",206058,"col","",34.442501,30.35861,"Gebel Araif-al-Naga",NA,"",24,"Anisian","",247.2,242,70659,"gp_mid",38.66,-3.43,"508",244.6,1
"139689",206384,"col","",9.089167,48.863335,"Hühnerfeld, Schwieberdingen",NA,"",54,"Anisian","",247.2,242,70913,"gp_mid",28.61,27.46,"305",244.6,1
"139781",206486,"col","Grès à Voltzia",7.275,48.879166,"North of Petersbach (Grès argileux Mb.)",NA,"Locality 9",7,"Aegean","",247.2,242,70963,"gp_mid",27.29,27.22,"305",244.6,1
"139782",206487,"col","Grès à Voltzia",7.250278,48.783611,"SW of Vilsberg (Grès à meules Mb.)",NA,"Locality 24",30,"Aegean","",247.2,242,70963,"gp_mid",27.3,27.12,"305",244.6,1
"139783",206488,"col","Grès à Voltzia",7.209167,48.911388,"NE of Adamswiller (Grès argileux Mb.)",NA,"Locality 8",9,"Aegean","",247.2,242,70963,"gp_mid",27.24,27.24,"305",244.6,1
"139784",206489,"col","Grès à Voltzia",7.235556,48.818611,"Between Bust and Hangviller (Grès à meules Mb.)",NA,"Locality 17",14,"Aegean","",247.2,242,70963,"gp_mid",27.28,27.16,"305",244.6,1
"139785",206490,"col","Grès à Voltzia",7.171944,48.728611,"NE of Arzviller (Grès à meules Mb.)",NA,"Locality 27",26,"Aegean","",247.2,242,70963,"gp_mid",27.25,27.06,"305",244.6,1
"139786",206491,"col","Grès à Voltzia",7.198056,48.91,"N of Adamswiller (Grès à meules Mb.)",NA,"Locality 7",11,"Aegean","",247.2,242,70963,"gp_mid",27.23,27.24,"305",244.6,1
"139787",206492,"col","Grès à Voltzia",7.246667,48.823891,"SE of Bust (Grès à meules Mb.)",NA,"Locality 16",8,"Aegean","",247.2,242,70963,"gp_mid",27.28,27.16,"305",244.6,1
"139788",206493,"col","Grès à Voltzia",7.240833,48.80611,"SE of Hangviller (Grès à meules Mb.)",NA,"Locality 21",9,"Aegean","",247.2,242,70963,"gp_mid",27.28,27.14,"305",244.6,1
"139789",206495,"col","Grès à Voltzia",7.380833,48.689445,"Marmoutier",NA,"",9,"Aegean","",247.2,242,70963,"gp_mid",27.41,27.05,"305",244.6,1
"139790",206496,"col","Grès à Voltzia",7.203889,48.932499,"NW of Waldhambach (Grès à meules Mb.)",NA,"Locality 5",2,"Aegean","",247.2,242,70963,"gp_mid",27.23,27.26,"305",244.6,1
"139791",206497,"col","Grès à Voltzia",7.171944,48.728611,"NE of Arzviller (Grès argileux Mb.)",NA,"Locality 27",13,"Aegean","",247.2,242,70963,"gp_mid",27.25,27.06,"305",244.6,1
"139792",206498,"col","Grès à Voltzia",7.198056,48.91,"N of Adamswiller (Grès argileux Mb.)",NA,"Locality 7",1,"Aegean","",247.2,242,70963,"gp_mid",27.23,27.24,"305",244.6,1
"139793",206499,"col","Grès à Voltzia",7.246667,48.823891,"SE of Bust (Grès argileux Mb.)",NA,"Locality 16",4,"Aegean","",247.2,242,70963,"gp_mid",27.28,27.16,"305",244.6,1
"139794",206500,"col","Grès à Voltzia",7.240833,48.80611,"SE of Hangviller (Grès argileux Mb.)",NA,"Locality 21",3,"Aegean","",247.2,242,70963,"gp_mid",27.28,27.14,"305",244.6,1
"139795",206501,"col","Grès à Voltzia",7.250278,48.783611,"SW of Vilsberg (Grès argileux Mb.)",NA,"Locality 24",1,"Aegean","",247.2,242,70963,"gp_mid",27.3,27.12,"305",244.6,1
"139796",206504,"col","Grès à Voltzia",7.229722,48.863888,"Ottwiller",NA,"",3,"Aegean","",247.2,242,70963,"gp_mid",27.26,27.2,"305",244.6,1
"139797",206505,"col","Grès à Voltzia",7.209167,48.911388,"NE of Adamswiller (Grès à meules Mb.)",NA,"Locality 8",6,"Aegean","",247.2,242,70963,"gp_mid",27.24,27.24,"305",244.6,1
"139798",206506,"col","Grès à Voltzia",7.275,48.879166,"North of Petersbach (Grès à meules Mb.)",NA,"Locality 9",8,"Aegean","",247.2,242,70963,"gp_mid",27.29,27.22,"305",244.6,1
"139810",206544,"col","Grès à Voltzia",7.241389,48.855,"S of Lohr",NA,"Locality 13",3,"Aegean","",247.2,242,70963,"gp_mid",27.27,27.19,"305",244.6,1
"139811",206545,"col","Grès à Voltzia",7.428889,48.533054,"Gresswiller",NA,"",5,"Aegean","",247.2,242,70963,"gp_mid",27.48,26.9,"305",244.6,1
"139812",206546,"col","Grès à Voltzia",7.477778,48.56778,"Soultz-les-Bains (Grès à meules Mb.)",NA,"",2,"Aegean","",247.2,242,70963,"gp_mid",27.51,26.94,"305",244.6,1
"139933",206770,"col","Qingyan",106.693611,26.339443,"Leidapo, Qingyan, Guiyang (BGEG collection)",NA,"Fossil Hill, Bangtoupo",25,"Pelsonian","Illyrian",247.2,242,71088,"gp_mid",108.94,-9.7,"611",244.6,1
"139934",206771,"col","Qingyan",106.694443,26.337778,"Wachangpo, Qingyan (BGEG collection)",NA,"",21,"Pelsonian","Illyrian",247.2,242,71088,"gp_mid",108.94,-9.7,"611",244.6,1
"139937",206774,"col","Muschelkalk",22.089722,52.07111,"Żebrak IG-1 borehole (976-1010m)",NA,"",11,"Anisian","",247.2,242,71094,"gp_mid",36.79,32.81,"302",244.6,1
"139941",206778,"col","Muschelkalk",20.483055,50.751945,"Wolica (P. striatum beds)",NA,"",4,"Anisian","",247.2,242,71095,"gp_mid",36.16,31.24,"305",244.6,1
"139942",206779,"col","Muschelkalk",20.888056,51.089443,"Młodzawy, Skarżysko-Kamienna",NA,"",2,"Anisian","",247.2,242,71095,"gp_mid",36.32,31.64,"302",244.6,1
"139943",206780,"col","Muschelkalk",20.555555,50.710835,"Chmielowice",NA,"",1,"Anisian","",247.2,242,71095,"gp_mid",36.22,31.21,"305",244.6,1
"139944",206781,"col","Muschelkalk",20.53861,50.724724,"Łukowa",NA,"",1,"Anisian","",247.2,242,71095,"gp_mid",36.21,31.22,"305",244.6,1
"139945",206782,"col","Muschelkalk",18.338888,50.511112,"Dziewkowice",NA,"",8,"Anisian","",247.2,242,71095,"gp_mid",34.73,30.6,"305",244.6,1
"139947",206784,"col","Muschelkalk",18.172222,50.456944,"Góra Świętej Anny",NA,"Święta Anna",5,"Anisian","",247.2,242,71114,"gp_mid",34.63,30.52,"305",244.6,1
"140044",207037,"col","",18.155001,50.570831,"Stubendorf, Tarnowitz",NA,"Izbicko, Tarnowskie Gory",1,"Anisian","",247.2,242,71255,"gp_mid",34.58,30.62,"305",244.6,1
"142902",211341,"col","Alam",53.692501,32.985832,"South of Anarak, Nakhlak (second ammonoid zone)",NA,"",24,"Aegean","Bithynian",247.2,242,73009,"gp_mid",65.34,5.17,"505",244.6,1
"143091",211607,"col","Muschelkalk",10.858333,51.338055,"Hainleite, Sondershausen",NA,"",1,"Anisian","",247.2,242,73135,"gp_mid",29.21,30.14,"315",244.6,1
"143099",211619,"col","Röt",13.323611,50.803333,"Großhartmannsdorf",NA,"Grosshartmannsdorf",1,"Anisian","",247.2,242,73138,"gp_mid",31.1,30,"305",244.6,1
"143232",211799,"col","",10.718333,47.488335,"Reutte",NA,"",17,"Anisian","",247.2,242,73139,"gp_mid",30.14,26.37,"305",244.6,1
"143814",212618,"col","Röt",11.356111,50.775002,"Großkochberg, Rudolstadt",NA,"Grosskochberg",2,"Aegean","Bithynian",247.2,242,73429,"gp_mid",29.72,29.67,"305",244.6,1
"143815",212619,"col","Röt",18.029722,50.669724,"Lędziny, Opole",NA,"Lendzin",1,"Aegean","Bithynian",247.2,242,73139,"gp_mid",34.46,30.69,"305",244.6,1
"143831",212635,"col","Muschelkalk",11.590833,50.924168,"NW Kernberge, Jena",NA,"",7,"Anisian","",247.2,242,73447,"gp_mid",29.84,29.85,"305",244.6,1
"143832",212636,"col","Muschelkalk",11.609167,50.953335,"Between Löbstedt and Rautal, Jena",NA,"Rauhthale",1,"Anisian","",247.2,242,73447,"gp_mid",29.84,29.88,"305",244.6,1
"143834",212638,"col","Muschelkalk",11.609722,50.960835,"Rosenthal, Zwätzen, Jena (Schaumkalk)",NA,"",1,"Anisian","",247.2,242,73447,"gp_mid",29.84,29.88,"305",244.6,1
