"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"23645",63794,"col","Khuff",57.695,21.035,"Haushi Uplift OL42, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23646",63795,"col","Khuff",57.695,21.035,"Haushi Uplift OL43, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23647",63796,"col","Khuff",57.695,21.035,"Haushi Uplift OL46, Section 7",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23648",63797,"col","Khuff",57.695,21.035,"Haushi Uplift OL35, Section 7",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23649",63798,"col","Khuff",57.695,21.035,"Haushi Uplift OL50, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23650",63799,"col","Khuff",57.695,21.035,"Haushi Uplift OL36, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23651",63800,"col","Khuff",57.688999,21.049999,"Haushi Uplift OL54, Section 7bis",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.87,"503",1,266.95,"wordian",1
"23652",63801,"col","Khuff",57.688999,21.049999,"Haushi Uplift OL56, Section 7bis",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.87,"503",1,266.95,"wordian",1
"23653",63802,"col","Khuff",57.688,21.049999,"Haushi Uplift OL53, Section 7bis",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.87,"503",1,266.95,"wordian",1
"23654",63803,"col","Khuff",57.688,21.049999,"Haushi Uplift OL60, Section 7bis",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.87,"503",1,266.95,"wordian",1
"23655",63804,"col","Khuff",57.688,21.049999,"Haushi Uplift OL51, Section 7bis",NA,"",8,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.87,"503",1,266.95,"wordian",1
"23656",63805,"col","Khuff",57.688,21.049999,"Haushi Uplift OL52, Section 7bis",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.87,"503",1,266.95,"wordian",1
"23657",63806,"col","Khuff",57.688,21.049999,"Haushi Uplift OL57, Section 7bis",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.87,"503",1,266.95,"wordian",1
"23658",63807,"col","Khuff",57.66,21.01,"Haushi Uplift OL57, Section 9",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.69,-35.91,"503",1,266.95,"wordian",1
"23659",63808,"col","Khuff",57.66,21.01,"Haushi Uplift OL59, Section 9",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.69,-35.91,"503",1,266.95,"wordian",1
"30262",75571,"col","",100.550003,-0.566667,"Guguk Bulat, Sumatra",NA,"Reef 2286",51,"Wordian","",268.8,265.1,25515,"gp_mid",113.87,-33.3,"616",1,266.95,"wordian",1
"30297",75649,"col","Zinnar",43.360001,37.279999,"Geli Khana, Ora, Wentzelella Beds",NA,"",6,"Wordian","",268.8,265.1,25560,"gp_mid",44.79,-16.39,"503",1,266.95,"wordian",1
