"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"4947",13063,"col","Pińczów Limestone",20.526388,50.520279,"Nowa Wies",NA,"Pinczow",4,"Langhian","",15.97,13.82,10900,"gp_mid",22.03,47.5,"305",14.895
"4955",13077,"col","Statenville",-82.71167,30.678888,"Suwannee River, GA",NA,"",1,"Langhian","",15.97,13.82,4356,"gp_mid",-76.59,32.82,"109",14.895
"5020",13192,"col","Round Mountain",-118.985001,35.386112,"CAS locality 275",NA,"",2,"Langhian","",15.97,13.82,10123,"gp_mid",-111.56,38.5,"130",14.895
"5055",60379,"col","Calvert",-76.514168,38.630554,"Plum Point, north, Zone 10",NA,"",20,"Langhian","",15.97,13.82,23697,"gp_mid",-69.4,40.29,"109",14.895
"5060",13297,"col","Temblor",-118.5,35.299999,"Sharktooth Hill",59059,"LACM 4956, CAS 725, UCMP V74021",29,"Langhian","",15.97,13.82,4416,"gp_mid",-111.06,38.41,"130",14.895
"5153",13406,"col","Zhangenbao",106.016113,37.089443,"Maerzuizigou quarry",NA,"",1,"Langhian","",15.97,13.82,41121,"gp_mid",103.87,35.62,"604",14.895
"9575",18516,"col","Calvert",-76.5,38.400002,"Chesapeake Bay (Lower Calvert)",NA,"",5,"Langhian","",15.97,13.82,3383,"gp_mid",-69.41,40.06,"109",14.895
"9628",18569,"col","Statenville",-83,30.4,"Occidental Mine",NA,"",18,"Langhian","",15.97,13.82,2610,"gp_mid",-76.91,32.56,"109",14.895
"9639",18580,"col","Choptank",-76.990013,38.397839,"Pope's Creek, Bed 16",NA,"",1,"Langhian","",15.97,13.82,55050,"gp_mid",-69.91,40.1,"109",14.895
"10654",19595,"col","Topanga",-117.629173,33.659168,"Upper Oso Dam",NA,"LACM 4464, LACM 4546, 4547, 4961",37,"Langhian","",15.97,13.82,1946,"gp_mid",-110.87,36.24,"105",14.895
"11540",21719,"col","",35.333302,-0.2167,"Fort Ternan",NA,"ETE Locality 537, Fort Ternan, ",2,"Langhian","",15.97,13.82,4811,"gp_mid",34.91,-4.64,"712",14.895
"11699",22078,"col","Maboko",34.617001,0.166,"Maboko Main Locality, Maboko Island (Bed 3)",NA,"ETE Locality 899, Quarry 1, Kiboko, Maboko Island - Bed 3",17,"Langhian","",15.97,13.82,5310,"gp_mid",34.19,-4.25,"712",14.895
"11700",22079,"col","Maboko",34.617001,0.166,"Maboko Island - Bed 5",NA,"ETE Locality 900, Maboko Island - Bed 5, ",3,"Langhian","",15.97,13.82,5308,"gp_mid",34.19,-4.25,"712",14.895
"11845",22273,"col","Tiim",35.8167,0.8417,"Kipsaramon - K089",NA,"ETE Locality 1097, Kipsaramon, Poi, Baringo, K089, Kipsaramon - K089, ",25,"Langhian","",15.97,13.82,5452,"gp_mid",35.39,-3.58,"712",14.895
"11874",22305,"col","Tiim",35.8167,0.8417,"Kipsaramon - K089A",NA,"ETE Locality 1129, Kipsaramon, Poi, Baringo, K089, Kipsaramon - K089A, ",9,"Langhian","",15.97,13.82,5571,"gp_mid",35.39,-3.58,"712",14.895
"11875",22306,"col","Tiim",35.8167,0.8417,"Kipsaramon - K089C",NA,"ETE Locality 1130, Kipsaramon, Poi, Baringo, K089, Kipsaramon - K089C, ",6,"Langhian","",15.97,13.82,5452,"gp_mid",35.39,-3.58,"712",14.895
"12344",23043,"col","",13.533333,51.450001,"Hohenleipisch (Flora A)",NA,"",11,"Langhian","",15.97,13.82,6592,"gp_mid",15.49,48.56,"305",14.895
"12349",23049,"col","",13.75,51.549999,"Kleinleipisch, Tagebau- Fundstelle 1",NA,"",55,"Langhian","",15.97,13.82,6592,"gp_mid",15.7,48.65,"305",14.895
"12351",23052,"col","",13.75,51.549999,"Kleinleipisch, Tagebau- Fundstelle 3",NA,"",56,"Langhian","",15.97,13.82,6592,"gp_mid",15.7,48.65,"305",14.895
"12357",23060,"col","",13.9,51.549999,"Klettwitz, Tagebau- Fundpunkt 5",NA,"",82,"Langhian","",15.97,13.82,6592,"gp_mid",15.84,48.65,"305",14.895
"12358",23062,"col","",13.9,51.549999,"Klettwitz, Tagebau- Fundpunkt 6",NA,"",51,"Langhian","",15.97,13.82,6592,"gp_mid",15.84,48.65,"305",14.895
"12460",23344,"col","",13.533333,51.450001,"Hohenleipisch (Flora B)",NA,"",4,"Langhian","",15.97,13.82,6592,"gp_mid",15.49,48.56,"305",14.895
"12535",100214,"col","Calvert",-76.51667,38.616669,"South of Plum Point, Zone 10",NA,"",1,"Langhian","",15.97,13.82,34382,"gp_mid",-69.4,40.28,"109",14.895
"12549",100213,"col","Calvert",-76.533333,38.650002,"Chesapeake Beach Road Cut, Zone 10",NA,"",2,"Langhian","",15.97,13.82,34382,"gp_mid",-69.41,40.31,"109",14.895
"12559",23674,"col","",14.883333,51,"Kodersdorf, Tongruben (Flora A)",NA,"",14,"Langhian","",15.97,13.82,6592,"gp_mid",16.74,48.08,"305",14.895
"12560",23676,"col","",14.883333,51,"Kodersdorf, Tongruben (Flora B)",NA,"",3,"Langhian","",15.97,13.82,6592,"gp_mid",16.74,48.08,"305",14.895
"12564",23685,"col","",13.933333,51.549999,"Meuro, Tagebau (Flora A)",NA,"",26,"Langhian","",15.97,13.82,6592,"gp_mid",15.87,48.65,"305",14.895
"12565",23686,"col","",13.933333,51.549999,"Meuro, Tagebau (Flora B)",NA,"",28,"Langhian","",15.97,13.82,6592,"gp_mid",15.87,48.65,"305",14.895
"12566",23687,"col","",13.933333,51.549999,"Meuro, Tagebau (Flora C)",NA,"",2,"Langhian","",15.97,13.82,6592,"gp_mid",15.87,48.65,"305",14.895
"12570",100212,"col","Calvert",-76.51667,38.566666,"Dares Beach, Zone 11",NA,"",1,"Langhian","",15.97,13.82,34382,"gp_mid",-69.41,40.23,"109",14.895
"13934",27276,"col","",14.6,51.433334,"Nochten-Ost 1901/69",NA,"",3,"Langhian","",15.97,13.82,6592,"gp_mid",16.49,48.52,"305",14.895
"13992",27378,"col","",13.616667,51.466667,"Plessa",NA,"",31,"Langhian","",15.97,13.82,6592,"gp_mid",15.57,48.57,"305",14.895
"14033",27517,"col","",14.416667,51.533333,"Spreetal",NA,"",9,"Langhian","",15.97,13.82,6592,"gp_mid",16.32,48.62,"305",14.895
"14034",27518,"col","",14.366667,51.549999,"Spremberg 29/57",NA,"",14,"Langhian","",15.97,13.82,6592,"gp_mid",16.28,48.64,"305",14.895
"14035",27519,"col","",14.683333,51.950001,"Tetta, Gemeinde Vierkirchen",NA,"",36,"Langhian","",15.97,13.82,6592,"gp_mid",16.59,49.03,"315",14.895
"14036",27520,"col","",14.466667,51.766666,"Tranitz",NA,"",11,"Langhian","",15.97,13.82,6592,"gp_mid",16.38,48.85,"305",14.895
"14037",27521,"col","",14.066667,51.783333,"Vetschau 2/26",NA,"",5,"Langhian","",15.97,13.82,6592,"gp_mid",16,48.88,"305",14.895
"14466",28368,"col","Calvert",-76.870834,38.170555,"Horsehead Cliffs, Zone 12-13",NA,"Westmoreland State Park\r\n",6,"Langhian","",15.97,13.82,7804,"gp_mid",-69.82,39.86,"109",14.895
"14605",28617,"col","Langhiano",14.6,36.916668,"Ragusa",NA,"",6,"Langhian","",15.97,13.82,24745,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"17096",31316,"col","",0.133333,44.049999,"Sos",NA,"Matilon",24,"Langhian","",15.97,13.82,8464,"gp_mid",2.34,41.52,"305",14.895
"17106",31326,"col","",0.083333,44.083332,"Carriere de Lapeyrie, Rimbez",NA,"Rimbez-es-Baudiets, Rimbez et Baudiets",24,"Langhian","",15.97,13.82,8464,"gp_mid",2.3,41.55,"305",14.895
"20606",35441,"col","",0.32,47.450001,"Les Beilleaux",NA,"Savigne-sur-Lathan, Savigne sur Lathan",28,"Langhian","",15.97,13.82,11577,"gp_mid",2.73,44.91,"305",14.895
"20943",35984,"col","",-9.116667,38.716667,"Quinta da Musgueira",NA,"",1,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20945",35986,"col","",-9.116667,38.716667,"Quinta da Farinheira",NA,"",5,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20946",35987,"col","",-9.116667,38.716667,"Quinta das Flamengas",NA,"",2,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20949",35990,"col","",-9.116667,38.716667,"Olival da Suzana",NA,"",2,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20950",35991,"col","",-9.116667,38.716667,"Quinta Grande",NA,"",2,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20951",35992,"col","",-9.116667,38.716667,"Quinta da Silveria",NA,"",1,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20952",35993,"col","",-9.116667,38.716667,"Casal das Chitas",NA,"",1,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20953",35994,"col","",-9.116667,38.716667,"Quinta da Raposa",NA,"",1,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20954",35995,"col","",-9.116667,38.716667,"Areeiro da Lobeira",NA,"",2,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"20955",35996,"col","",-9.116667,38.716667,"Areeiro do Jose da Graça",NA,"",1,"Langhian","",15.97,13.82,12513,"gp_mid",-6.9,36.51,"304",14.895
"21573",36888,"col","",2.483333,42.5,"Lo Fournas 8, Baixas area",NA,"Baixas'",8,"Langhian","",15.97,13.82,9874,"gp_mid",4.51,39.89,"304",14.895
"21850",37337,"col","Bear Lake",-160.835281,55.502777,"Cape Aliaksin",NA,"USGS M7148, 47-WL-77 (Lyle et al., 1979 pl. 10); also USGS M1340",5,"Langhian","",15.97,13.82,10021,"gp_mid",-159.47,59.77,"125",14.895
"21855",37347,"col","Calvert",-77.162498,38.599998,"Indian Creek, Zone 14",NA,"",1,"Langhian","",15.97,13.82,10018,"gp_mid",-70.06,40.31,"109",14.895
"21875",37372,"col","San Martino Calcarenite",12.798056,46.218056,"Torrente Meduna sample 11",NA,"Venus-Conus community sample 11",14,"Langhian","",15.97,13.82,10020,"gp_mid",15.33,42.53,"307",14.895
"21956",37494,"col","",16.483299,-28.5833,"Orange River Core 3",NA,"",23,"Langhian","",15.97,13.82,10031,"gp_mid",15.03,-32.36,"701",14.895
"21980",37523,"col","Lompico Sandstone",-122.100998,36.995998,"USGS M5064, Baldwin Creek",NA,"",5,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21981",37524,"col","Lompico Sandstone",-122.121498,37.001499,"USGS M5061, Majors Creek",NA,"",7,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21982",37525,"col","Lompico Sandstone",-122.124001,36.998001,"USGS M5062, Majors Creek",NA,"",2,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21983",37526,"col","Lompico Sandstone",-122.124001,36.997002,"USGS M5063, Majors Creek",NA,"",2,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21984",37527,"col","Lompico Sandstone",-122.103401,36.994499,"USGS M5069, Baldwin Creek",NA,"",1,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21985",37528,"col","Lompico Sandstone",-122.102699,36.994999,"USGS M5068, Baldwin Creek",NA,"",3,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21986",37529,"col","Lompico Sandstone",-122.129501,37.005501,"USGS M5067, Davenport",NA,"",1,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21987",37530,"col","Lompico Sandstone",-122.128502,37.0075,"USGS M5058, Laguna Creek",NA,"",2,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21988",37531,"col","Lompico Sandstone",-122.113899,37.017502,"USGS M5055, Majors Creek",NA,"",3,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"21993",37535,"col","Lompico Sandstone",-122.112701,37.0158,"USGS M5060, Majors Creek",NA,"",1,"Langhian","",15.97,13.82,10039,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"22404",38042,"col","Round Mountain Silt",-119.306114,35.267776,"Round Mountain Silt, upper member",NA,"",0,"Langhian","",15.97,13.82,10143,"gp_mid",-111.9,38.39,"130",14.895
"22405",38043,"col","Round Mountain Silt",-119.306114,35.267776,"Round Mountain Silt, lower member",NA,"",0,"Langhian","",15.97,13.82,10143,"gp_mid",-111.9,38.39,"130",14.895
"22918",38818,"col","",20.516666,50.666668,"Mt. Lysa, Holy Cross Mts.",NA,"Reef 732",14,"Langhian","",15.97,13.82,10456,"gp_mid",22.02,47.65,"305",14.895
"22919",38819,"col","",20.516666,50.666668,"Korytnica-Plebania, Holy Cross Mts.",NA,"Reef 732",7,"Langhian","",15.97,13.82,10456,"gp_mid",22.02,47.65,"305",14.895
"22920",38820,"col","",20.549999,50.666668,"Arable fields near Karsy, Holy Cross Mts.",NA,"Reef 732",1,"Langhian","",15.97,13.82,10456,"gp_mid",22.05,47.65,"305",14.895
"22921",38821,"col","",20.549999,50.666668,"Karsy, Holy Cross Mts.",NA,"Reef 732",2,"Langhian","",15.97,13.82,10456,"gp_mid",22.05,47.65,"305",14.895
"22922",38822,"col","",20.516666,50.666668,"Arable fields surr. Korytnica, Holy Cross Mts.",NA,"Reef 732",6,"Langhian","",15.97,13.82,10456,"gp_mid",22.02,47.65,"305",14.895
"22924",38824,"col","",20.583332,50.633331,"Wierzbica, Holy Cross Mts.",NA,"Reef 732",1,"Langhian","",15.97,13.82,10456,"gp_mid",22.08,47.61,"305",14.895
"23471",39597,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18900) - #110 (Moore, 1963)",NA,"Locality #110 (Moore, 1963); USGS 18900",10,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23472",39598,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18884) - #104 (Moore, 1963)",NA,"Locality #104 (Moore, 1963); USGS 18884",9,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23473",39599,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18896) - #107 (Moore, 1963)",NA,"Locality #107 (Moore, 1963); USGS 18896",10,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23474",39600,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18882) - #102 (Moore, 1963)",NA,"Locality #102 (Moore, 1963); USGS 18882",20,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23475",39601,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 19056) - #89 (Moore, 1963)",NA,"Locality #89 (Moore, 1963); USGS 19056",7,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23476",39602,"col","Astoria",-124.056389,44.720554,"Lincoln (UGSG 18914) - #101 (Moore, 1963)",NA,"Locality #101 (Moore, 1963); USGS 18914",5,"Langhian","",15.97,13.82,10616,"gp_mid",-116.66,47.91,"129",14.895
"23477",39603,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18873) - #91 (Moore, 1963)",NA,"Locality #91 (Moore, 1963); USGS 18873",13,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23478",39604,"col","Astoria",-124.058609,44.737778,"Lincoln (UGSG 18892) - #79 (Moore, 1963)",NA,"Locality #79 (Moore, 1963); USGS 18892",20,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.92,"129",14.895
"23479",39605,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 16018) - #84 (Moore, 1963)",NA,"Locality #84 (Moore, 1963); USGS 16018",13,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23480",39606,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18876) - #94 (Moore, 1963)",NA,"Locality #94 (Moore, 1963); USGS 18876",26,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23560",39697,"col","Astoria",-124.06028,44.715832,"Lincoln (UGSG 15987) - #113 (Moore, 1963)",NA,"Locality #113 (Moore, 1963); USGS 15987",3,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.9,"129",14.895
"23561",39698,"col","Astoria",-124.06028,44.715832,"Lincoln (UGSG 18872) - #120 (Moore, 1963)",NA,"Locality #120 (Moore, 1963); USGS 18872",19,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.9,"129",14.895
"23562",39699,"col","Astoria",-124.06028,44.715832,"Lincoln (UGSG 18867) - #125 (Moore, 1963)",NA,"Locality #125 (Moore, 1963); USGS 18867",2,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.9,"129",14.895
"23563",39700,"col","Astoria",-124.061386,44.7075,"Lincoln (UGSG 18923) - #130 (Moore, 1963)",NA,"Locality #130 (Moore, 1963); USGS 18923",9,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.89,"129",14.895
"23566",39703,"col","Astoria",-124.068054,44.68861,"Lincoln (UGSG 18903) - #137 (Moore, 1963)",NA,"Locality #137 (Moore, 1963); USGS 18903",8,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.87,"129",14.895
"23657",39798,"col","Astoria",-124.059166,44.729168,"Lincoln (UGSG 18908) - #111 (Moore, 1963)",NA,"Locality #111 (Moore, 1963); USGS 18908",9,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.91,"129",14.895
"23658",39799,"col","Astoria",-124.075279,44.675278,"Lincoln (UGSG 18928) - #156 (Moore, 1963)",NA,"Locality #156 (Moore, 1963); USGS 18928",46,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.86,"129",14.895
"23659",39800,"col","Astoria",-124.061386,44.645557,"Lincoln (UGSG 18930) - #164 (Moore, 1963)",NA,"Locality #164 (Moore, 1963); USGS 18930",5,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.83,"129",14.895
"23660",39801,"col","Astoria",-124.061386,44.645557,"Lincoln (UGSG 15320) - #167 (Moore, 1963)",NA,"Locality #167 (Moore, 1963); USGS 15320",14,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.83,"129",14.895
"23661",39802,"col","Astoria",-124.057503,44.658611,"Lincoln (UGSG 18933) - #163 (Moore, 1963)",NA,"Locality #163 (Moore, 1963); USGS 18933",4,"Langhian","",15.97,13.82,10616,"gp_mid",-116.67,47.84,"129",14.895
"23662",39803,"col","Astoria",-124.075279,44.675278,"Lincoln (UGSG 18906) - #155 (Moore, 1963)",NA,"Locality #155 (Moore, 1963); USGS 18906",6,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.86,"129",14.895
"23663",39804,"col","Astoria",-124.075279,44.675278,"Lincoln (UGSG 18919) - #147 (Moore, 1963)",NA,"Locality #147 (Moore, 1963); USGS 18919",9,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.86,"129",14.895
"23666",39807,"col","Astoria",-124.075279,44.675278,"Lincoln (UGSG 15970) - #145 (Moore, 1963)",NA,"Locality #145 (Moore, 1963); USGS 15970",9,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.86,"129",14.895
"23667",39808,"col","Astoria",-124.075279,44.675278,"Lincoln (UGSG 18915) - #151 (Moore, 1963)",NA,"Locality #151 (Moore, 1963); USGS 18915",1,"Langhian","",15.97,13.82,10616,"gp_mid",-116.68,47.86,"129",14.895
"25332",42068,"col","",111.25,32.5,"Xiaodian, Zhongxiang County, Hubei Province",NA,"",3,"Langhian","",15.97,13.82,11208,"gp_mid",109.51,31.23,"611",14.895
"26390",66957,"col","Pakhna",32.921398,34.764801,"B8 road, junction with the road to Lofou",NA,"",11,"Langhian","",15.97,13.82,19079,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"27686",44958,"col","",131.850006,34.666668,"Masuda, San-in",NA,"",47,"Langhian","",15.97,13.82,11713,"gp_mid",129.5,34.2,"610",14.895
"27687",44959,"col","",132.066666,34.883331,"Hamada, San-in",NA,"",49,"Langhian","",15.97,13.82,11713,"gp_mid",129.7,34.43,"610",14.895
"27688",44960,"col","",132.399994,35.133331,"Nima, San-in",NA,"",64,"Langhian","",15.97,13.82,11713,"gp_mid",130.02,34.69,"610",14.895
"27689",44961,"col","",133.016663,34.849998,"Shobara, San-in, Japan",NA,"",53,"Langhian","",15.97,13.82,11713,"gp_mid",130.65,34.44,"610",14.895
"27696",44970,"col","",132.53334,34.900002,"Takami, San-in, Japan",NA,"",48,"Langhian","",15.97,13.82,11713,"gp_mid",130.16,34.47,"610",14.895
"28098",45483,"col","Monterey",-119.723053,34.395557,"Santa Barbara Lighthouse",NA,"",1,"Langhian","",15.97,13.82,11896,"gp_mid",-113.02,37,"105",14.895
"28110",45495,"col","",-120.808891,35.561111,"Templeton",NA,"",1,"Langhian","",15.97,13.82,11906,"gp_mid",-114.13,38.18,"105",14.895
"28113",45498,"col","Calvert",-76.51667,38.581669,"Dares Wharf, north of, Zone 11",NA,"",3,"Langhian","",15.97,13.82,11912,"gp_mid",-69.41,40.25,"109",14.895
"28117",45502,"col","Calvert",-76.505836,38.504166,"Governor Run, north of, Zone 13",NA,"",10,"Langhian","",15.97,13.82,15442,"gp_mid",-69.4,40.17,"109",14.895
"28120",45505,"col","",6.733333,51.966667,"Miste",NA,"",25,"Langhian","",15.97,13.82,29207,"gp_mid",9.11,49.23,"315",14.895
"28121",45506,"col","Calvert",-76.516388,38.530834,"Parker Creek, south, Zone 12",NA,"",16,"Langhian","",15.97,13.82,13044,"gp_mid",-69.41,40.19,"109",14.895
"28122",70826,"col","Calvert",-76.516388,38.530834,"Parker Creek, south, Zone 11",NA,"",4,"Langhian","",15.97,13.82,23697,"gp_mid",-69.41,40.19,"109",14.895
"28124",45508,"col","Calvert",-76.847778,38.166389,"Stratford Bluffs, Zone 14-16",NA,"Stratford Cliffs, Big Meadow",10,"Langhian","",15.97,13.82,11917,"gp_mid",-69.79,39.86,"109",14.895
"28125",45509,"col","Calvert",-76.51667,38.547779,"Parker Creek, north, Zone 10-11",NA,"south of Dares Wharf",4,"Langhian","",15.97,13.82,11925,"gp_mid",-69.41,40.21,"109",14.895
"28213",45598,"col","",11.116667,48.441666,"Unterneul 1c",NA,"",19,"Langhian","",15.97,13.82,11994,"gp_mid",13.05,45.6,"305",14.895
"28214",45599,"col","",11.9,48.533054,"Enghausen",NA,"",8,"Langhian","",15.97,13.82,11994,"gp_mid",13.8,45.68,"305",14.895
"28217",45602,"col","",10.366667,48.216667,"Hohenraunau",NA,"",7,"Langhian","",15.97,13.82,11994,"gp_mid",12.33,45.4,"305",14.895
"28219",45604,"col","",11.099722,48.416668,"Gallenbach 2c",NA,"",27,"Langhian","",15.97,13.82,11994,"gp_mid",13.04,45.58,"305",14.895
"28220",45605,"col","",11.099722,48.416668,"Gallenbach 3a",NA,"",5,"Langhian","",15.97,13.82,11994,"gp_mid",13.04,45.58,"305",14.895
"28227",45612,"col","",12.016667,48.716667,"Gisseltshausen 1a",NA,"",45,"Langhian","",15.97,13.82,11994,"gp_mid",13.92,45.86,"305",14.895
"28228",45613,"col","",12.016667,48.716667,"Gisseltshausen 1b",NA,"",41,"Langhian","",15.97,13.82,11994,"gp_mid",13.92,45.86,"305",14.895
"28230",45615,"col","",12.183056,48.533054,"Sallmannsberg, near Landshut",NA,"",4,"Langhian","",15.97,13.82,11994,"gp_mid",14.07,45.67,"305",14.895
"28272",45659,"col","Gee Greensand",170.895004,-45.19389,"All Day Bay",NA,"J42/f12",3,"Langhian","",15.97,13.82,12137,"gp_mid",-175.91,-46.69,"807",14.895
"28610",46074,"col","Round Mountain",-118.883331,35.450001,"Crab Caynon",NA,"UCMP V6953",1,"Langhian","",15.97,13.82,12287,"gp_mid",-111.45,38.57,"130",14.895
"28693",46165,"col","Port Campbell Limestone",141.933334,-37.724998,"Clifton Bank, Muddy Creek (Vaginella band)",NA,"",29,"Langhian","",15.97,13.82,12318,"gp_mid",144.99,-46.09,"801",14.895
"29085",46585,"col","Chikubetsu",141.803894,44.511112,"Shosanbetsu: Whale Fall Community",NA,"",12,"Langhian","",15.97,13.82,12435,"gp_mid",138.69,44.46,"610",14.895
"30387",47990,"col","Globigerina Limestone",14.248056,36.079166,"Ophiuroidea, Xwieni Conglomerate bed, Qala Il-Bajda, Gozo",NA,"",3,"Langhian","",15.97,13.82,12839,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"30388",47991,"col","Hartl",16.516666,47.833332,"Ophiuroidea, Hartl-Lucke, Hartl Fm., Eisenstadt",NA,"",1,"Langhian","",15.97,13.82,12838,"gp_mid",18.95,43.96,"308",14.895
"30425",48029,"col","",16.332222,48.218056,"Hernals",NA,"Sarmat, Wolf Sandpit, Baumann Sandpit",9,"Langhian","",15.97,13.82,12127,"gp_mid",17.98,45.27,"305",14.895
"31140",48883,"col","Calvert",-76.966667,38.224445,"Colonial Beach, south, Zone 12",NA,"",1,"Langhian","",15.97,13.82,13046,"gp_mid",-69.91,39.92,"109",14.895
"31528",49397,"col","",8.470556,44.675556,"Acqui",NA,"Aqui",1,"Langhian","",15.97,13.82,13196,"gp_mid",11.11,41.21,"307",14.895
"31911",49945,"col","Calvert",-76.529724,38.666668,"Randle Cliff Beach, south Zone 14-15",NA,"",5,"Langhian","",15.97,13.82,13413,"gp_mid",-69.41,40.33,"109",14.895
"32698",92113,"col","Collón Curá",-69.583336,-41.299999,"Lif-Mahuida Quarry",NA,"Ingeniero Jacobacci",3,"Langhian","",15.97,13.82,31025,"gp_mid",-67.09,-40.66,"291",14.895
"32952",51327,"col","Glenforslan",139.69278,-34.211945,"Murbko",NA,"Murbko Homestead",1,"Langhian","",15.97,13.82,13527,"gp_mid",141.88,-42.81,"801",14.895
"33012",51387,"col","Port Campbell Limestone",142.933334,-38.450001,"Curdie",NA,"Kurdeez Quarry\r\nVictorian Agricultural Lime Ltd.",2,"Langhian","",15.97,13.82,4350,"gp_mid",146.26,-46.7,"801",14.895
"33035",51409,"col","Pata",139.916672,-34.150002,"Waikerie",NA,"",1,"Langhian","",15.97,13.82,13672,"gp_mid",142.13,-42.73,"801",14.895
"33625",52068,"col","Bessho",140.137222,39.560001,"Izumeda",NA,"Aoki",1,"Langhian","",15.97,13.82,12317,"gp_mid",137.42,39.44,"610",14.895
"33744",52183,"col","Rosarito Beach",-116.800003,32.116669,"La Mision",NA,"UCMP 71116; SDSC 452; Mesa La Mision; FCM locality LM-1",130,"Langhian","",15.97,13.82,18910,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"35652",54183,"col","Nagura",139.100006,36.033333,"Tadenuma",NA,"Onohara, Ohnohara",4,"Langhian","",15.97,13.82,55802,"gp_mid",136.62,35.88,"610",14.895
"35846",55394,"col","",16.544167,47.907223,"Mayer GmbH",NA,"",17,"Langhian","",15.97,13.82,14893,"gp_mid",18.98,44.04,"308",14.895
"35848",55396,"col","Calvert",-76.730797,38.541199,"James T. Thomas estate",NA,"",127,"Langhian","",15.97,13.82,12189,"gp_mid",-69.63,40.22,"109",14.895
"35897",55453,"col","",136.352493,34.933613,"Tsuchiyama",NA,"Kurotaki",1,"Langhian","",15.97,13.82,14953,"gp_mid",133.96,34.66,"610",14.895
