"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"21243",36469,"col","",41.066666,3.933333,"Cox - 141 (N.E. Kenya)",NA,"",8,"Callovian","",166.1,163.5,9748,"gp_mid",35.48,-21.91,"709",164.8
"21244",36470,"col","",41.033333,3.866667,"Cox - 142 (N.E. Kenya)",NA,"",7,"Callovian","",166.1,163.5,9748,"gp_mid",35.43,-21.96,"709",164.8
"21245",36471,"col","",41.099998,3.983333,"Cox - 143 (N.E. Kenya)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",35.53,-21.87,"709",164.8
"21246",36472,"col","",41.083332,3.983333,"Cox - 144 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.52,-21.87,"709",164.8
"21247",36473,"col","",41.150002,3.966667,"Cox - 145 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.58,-21.9,"709",164.8
"21297",36530,"col","""Lower Sundance""",-108,44,"Gryphaea nebrascensis ASSEMBLAGE",NA,"",2,"Callovian","",166.1,163.5,9775,"gp_mid",-35.51,31.79,"101",164.8
"21298",36531,"col","Sundance",-108,44,"Meleagrinella curta ASSEMBLAGE",NA,"",6,"Callovian","",166.1,163.5,9775,"gp_mid",-35.51,31.79,"101",164.8
"21402",36660,"col","",10.45,32.916668,"Hassi Leguchate, Tunisia",NA,"Reef 3317",18,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",164.8
"21403",36661,"col","Tataouine",10.35,32.566666,"Kef ed Derharhra",NA,"Reef 3317",14,"Callovian","",166.1,163.5,9823,"gp_mid",21.73,15.26,"715",164.8
"21404",36662,"col","Tataouine",10.4,32.616669,"Krechem el Miit",NA,"Reef 3317",6,"Callovian","",166.1,163.5,9823,"gp_mid",21.8,15.29,"715",164.8
"21405",36663,"col","Tataouine",10.483333,32.733334,"Bir Remtsa",NA,"Reef 3317",4,"Callovian","",166.1,163.5,9823,"gp_mid",21.92,15.35,"715",164.8
"21407",36664,"col","",10.45,32.916668,"Tazerdunet, Tunisia",NA,"Reef 3317",6,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",164.8
"21408",36665,"col","Tataouine",10.45,32.916668,"Tazerdunet-Ksar Kredima",NA,"Reef 3317",23,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",164.8
"21410",36666,"col","Tataouine",10.45,32.916668,"Tazerdunet (Bas)",NA,"Reef 3317",9,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",164.8
"21412",36667,"col","",10.45,32.916668,"Poste optique (Tatahoiune)Tunisia",NA,"Reef 3317",5,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",164.8
"22051",37596,"col","Balabansai",72.245834,41.334442,"Locality FTA-30, Sarykamyshsay, Naryn River, Fergana, near Tashkumyr",NA,"Tash-Kumyr, Tash-Komur, Tash-Komuer, Taskumyr ",27,"Callovian","",166.1,163.5,41931,"gp_mid",82.74,40.41,"402",164.8
"22052",37597,"col","Balabansai",72.166664,41.25,"Locality FBX 7, Uurusay Valley, Naryn River, Fergana, near Tashkumyr",NA,"",16,"Callovian","",166.1,163.5,10054,"gp_mid",82.71,40.31,"402",164.8
"22296",37884,"col","Xiali",92,33.333332,"Tanggula Mountains, Yanshiping Section, Xiali Formation",NA,"",2,"Callovian","",166.1,163.5,10105,"gp_mid",101.77,24.71,"612",164.8
"22332",37927,"col","Xiali",92,33.333332,"Tanggula Mountains, Y 216-1, Xiali Formation",NA,"",1,"Callovian","",166.1,163.5,10105,"gp_mid",101.77,24.71,"612",164.8
"22339",37950,"col","Oxford Clay",-1,52,"deposit-feeder Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",13,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
"22340",37951,"col","Oxford Clay",-1,52,"Grammatodon-rich Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",11,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
"22341",37952,"col","Oxford Clay",-1,52,"Foraminifera-rich Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
