"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"78655",115306,"col","",15.28,47.49,"Parschlug",NA,"",13,"Badenian","",13.65,12.7,37344,"gp_mid",17.45,44.19,"307",13.175,"serravallian",22035,12.1327,46.7051,7
"79742",117021,"col","Lagos-Portimao",-8.22,37.17,"Mem Moniz",NA,"",13,"Serravallian","",13.82,11.62,37623,"gp_mid",-6.41,35.26,"304",12.72,"serravallian",22350,-9.5784,36.1882,7
"80682",117981,"col","La Victoria",-75.13,3.3,"Duke Locality 40",NA,"IGM 183297 (Paradracaena columbiana)",4,"Laventan","",13.8,11.8,37924,"gp_mid",-71.53,4.09,"201",12.8,"serravallian",1608,-73.0392,0.936,7
"80714",118015,"col","Beglia",8.41,34.33,"Oued Thelja",NA,"Metaloui, Al-Mitlawi",10,"Serravallian","",13.82,11.62,37957,"gp_mid",10.02,31.32,"714",12.72,"serravallian",22593,5.7181,33.3121,7
"80715",118016,"col","Beglia",8.7,34.2,"Jebel Sehib",NA,"",10,"Serravallian","",13.82,11.62,37957,"gp_mid",10.29,31.18,"714",12.72,"serravallian",22594,5.7181,33.3121,7
"82743",120398,"col","Valiente",-81.94,9.15,"AB98-01 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",6,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.76,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82744",120399,"col","Valiente",-81.94,9.15,"AB98-02 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",5,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.76,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82745",120400,"col","Valiente",-81.94,9.15,"AB98-03 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",1,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.76,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82746",120401,"col","Valiente",-81.94,9.15,"AB98-04 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",6,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.76,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82747",120402,"col","Valiente",-81.94,9.14,"AB98-05 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",11,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23035,-84.9164,9.3916,7
"82748",120403,"col","Valiente",-81.94,9.15,"AB98-06 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",10,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.46,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82749",120404,"col","Valiente",-81.94,9.14,"AB98-07 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",5,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23035,-84.9164,9.3916,7
"82750",120405,"col","Valiente",-81.94,9.15,"AB98-08 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",7,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82751",120406,"col","Valiente",-81.94,9.15,"AB98-09 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",9,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82752",120407,"col","Valiente",-81.94,9.15,"AB98-10 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",4,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"82753",120408,"col","Valiente",-81.95,9.14,"AB99-01 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",3,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23036,-84.9164,9.3916,7
"82754",120409,"col","Valiente",-81.95,9.14,"AB99-02 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",11,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.44,"230",12.72,"serravallian",23036,-84.9164,9.3916,7
"82755",120410,"col","Valiente",-81.94,9.15,"AB99-04 Valiente Peninsula, Bocas del Toro",NA,"Reef 3601",9,"Serravallian","",13.82,11.62,38462,"gp_mid",-78.77,10.45,"230",12.72,"serravallian",23034,-84.9164,9.3916,7
"84079",122039,"col","Blue Clay",14.35,35.93,"Manikata",NA,"",1,"Serravallian","",13.82,11.62,38808,"gp_mid",NA,NA,"coordinates not computable using this model",12.72,"serravallian",23507,13.0703,33.3327,7
"84080",122040,"col","Blue Clay",14.34,35.92,"Gnejna",NA,"",1,"Serravallian","",13.82,11.62,38808,"gp_mid",NA,NA,"coordinates not computable using this model",12.72,"serravallian",23508,13.0703,33.3327,7
"84757",123135,"col","",22.08,45.38,"Pamantul Rosu hill, Delinesti",NA,"",13,"Badenian","",13.65,12.7,39387,"gp_mid",23.72,41.87,"308",13.175,"serravallian",23688,19.6643,44.3966,7
"84813",123206,"col","",19.42,48.23,"Potor",NA,"",1,"Serravallian","",13.82,11.62,39434,"gp_mid",21.39,44.8,"308",12.72,"serravallian",23709,15.8278,46.7984,7
"85311",123733,"col","",19.65,49.93,"Beczyn",NA,"",14,"Badenian","",13.65,12.7,39799,"gp_mid",20.99,47.34,"305",13.175,"serravallian",23933,15.6843,49.2966,7
"85682",124240,"col","",14.85,46.73,"Mühldorf, Lavant Valley",NA,"",2,"Badenian","",13.65,12.7,40015,"gp_mid",16.99,43.45,"307",13.175,"serravallian",24016,12.1327,46.7051,7
"85692",124257,"col","",16.67,48.78,"Porzteich",NA,"",2,"Badenian","",13.65,12.7,40015,"gp_mid",18.11,46.24,"305",13.175,"serravallian",24018,11.9943,49.2034,7
"85693",124258,"col","Baden Tegel",16.22,48,"Baden",NA,"",4,"Badenian","",13.65,12.7,40015,"gp_mid",18.37,44.67,"307",13.175,"serravallian",24019,12.1327,46.7051,7
"86114",124766,"col","",9.53,53.3,"Tongrube Wienerberger",NA,"Freetz",4,"Serravallian","",13.82,11.62,40371,"gp_mid",11.54,50.89,"315",12.72,"serravallian",24137,8.1642,51.6119,7
"86168",124825,"col","Yalam",151.88,-4.47,"Malasait PNG3.2, New Britain",NA,"",2,"Serravallian","",13.82,11.62,40384,"gp_mid",151.09,-11.22,"676",12.72,"serravallian",24155,150.837,-11.0647,7
"86169",124826,"col","Yalam",151.88,-4.47,"Malasait PNG3.3, New Britain",NA,"",3,"Serravallian","",13.82,11.62,40384,"gp_mid",151.09,-11.22,"676",12.72,"serravallian",24155,150.837,-11.0647,7
"86170",124827,"col","Yalam",151.88,-4.47,"Malasait PNG3.5, New Britain",NA,"",8,"Serravallian","",13.82,11.62,40384,"gp_mid",151.09,-11.22,"676",12.72,"serravallian",24155,150.837,-11.0647,7
"86177",124834,"col","Tokelau",-178.99,-17.32,"Namalata FLV2.2.2, Vanua Balevu",NA,"",6,"Serravallian","",13.82,11.62,40384,"gp_mid",NA,NA,"coordinates not computable using this model",12.72,"serravallian",24159,-172.9724,-20.2335,7
"86178",124835,"col","Tokelau",-178.99,-17.29,"Wai-Ruku FLV3.0, Vanua Balevu",NA,"",5,"Serravallian","",13.82,11.62,40384,"gp_mid",NA,NA,"coordinates not computable using this model",12.72,"serravallian",24160,-172.9724,-20.2335,7
"87453",126551,"col","Nawodzice sands",21.43,50.62,"Nawodzice sand pit",NA,"",4,"Badenian","",13.65,12.7,25444,"gp_mid",22.7,48,"302",13.175,"serravallian",24469,19.3811,49.3929,7
"87496",126605,"col","Choptank",-76.83,38.16,"Stratford Hall, Serravallian",NA,"",79,"Serravallian","",13.82,11.62,62831,"gp_mid",-70.78,39.7,"109",12.72,"serravallian",24489,-72.2418,36.6048,7
"91310",131964,"col","",15.09,47.39,"Münzenberg near Leoben",NA,"",4,"Badenian","",13.65,12.7,8345,"gp_mid",17.26,44.1,"307",13.175,"serravallian",25346,12.1327,46.7051,7
"91732",132559,"col","",-74.72,4.13,"Carmen de Apicala (Neogene)",NA,"Tertiary Melgar Basin; UCMP V-4418",6,"Laventan","",13.8,11.8,42295,"gp_mid",-71.09,4.91,"203",12.8,"serravallian",25438,-74.1344,3.1865,7
"91752",132580,"col","",-75.18,3.78,"Coyaima (Neogene)",NA,"Tertiary Rio Saldaña; UCMP V-4411",10,"Laventan","",13.8,11.8,42295,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"92147",133113,"col","",18.83,47.46,"Nyakaskő",NA,"Bia",11,"Badenian","",13.65,12.7,71628,"gp_mid",20.78,44.05,"308",13.175,"serravallian",25568,15.8278,46.7984,7
"92343",133441,"col","",-75.21,3.21,"Villavieja (Neogene)",NA,"Baraya y El Cerro Gordo",18,"Laventan","",13.8,11.8,42295,"gp_mid",-71.61,4,"201",12.8,"serravallian",25610,-73.0392,0.936,7
"92426",133629,"col","",-65.42,-21.95,"Quebrada Honda, Tarija",NA,"",1,"Laventan","",13.8,11.8,43057,"gp_mid",-62.62,-21.44,"201",12.8,"serravallian",4622,-61.6116,-24.0136,7
"92427",133648,"col","",-75.19,3.26,"Cebupithecia Cerro Gordo; Monkey Locality; UCMP V-4517",NA,"UCMP V4517",16,"Laventan","",13.8,11.8,43063,"gp_mid",-71.59,4.05,"201",12.8,"serravallian",25624,-73.0392,0.936,7
"92435",133664,"col","",-65.42,-21.88,"Rio Rosario",NA,"",11,"Laventan","",13.8,11.8,43068,"gp_mid",-62.62,-21.38,"201",12.8,"serravallian",25627,-61.6116,-24.0136,7
"92444",133688,"col","",-75.19,3.26,"UCMP Locality V4517 ",NA,"Neosaimiri Cerro Gordo",3,"Laventan","",13.8,11.8,43079,"gp_mid",-71.59,4.05,"201",12.8,"serravallian",25624,-73.0392,0.936,7
"92445",133689,"col","La Victoria",-75.19,3.27,"UCMP Locality V4534 ",NA,"Homunculus Villavieja",6,"Laventan","",13.8,11.8,43079,"gp_mid",-71.59,4.06,"201",12.8,"serravallian",25631,-73.0392,0.936,7
"92448",133692,"col","Villavieja",-75.18,3.24,"Quebrada La Venta; UCMP V4525",NA,"UCMP V4525; V-4525",7,"Laventan","",13.8,11.8,43101,"gp_mid",-71.57,4.03,"201",12.8,"serravallian",25632,-73.0392,0.936,7
"92449",133693,"col","",-75.2,3.28,"UCMP Locality V4932",NA,"Megadolodus railway; Railway Bridge Locality; V-4932",11,"Laventan","",13.8,11.8,43101,"gp_mid",-71.59,4.07,"201",12.8,"serravallian",1605,-73.0392,0.936,7
"92516",133780,"col","",-74.72,4.13,"Scleromys Carmen de Apicala",NA,"UCMP V4421",4,"Laventan","",13.8,11.8,43121,"gp_mid",-71.09,4.91,"203",12.8,"serravallian",25438,-74.1344,3.1865,7
"93408",134806,"col","Villavieja",-75.19,3.26,"Toxodont Locality; UCMP V4519",NA,"Scleromys Villavieja",14,"Laventan","",13.8,11.8,43121,"gp_mid",-71.59,4.05,"201",12.8,"serravallian",25624,-73.0392,0.936,7
"93907",135348,"col","Villavieja",-75.17,3.25,"UCMP Locality V4522",NA,"Villavieja Prodolichotis; V-4522",9,"Laventan","",13.8,11.8,43121,"gp_mid",-71.57,4.04,"201",12.8,"serravallian",1609,-73.0392,0.936,7
"93924",135373,"col","Villavieja",-75.17,3.26,"UCMP V-4541",NA,"Lone Tree Locality; UCMP V-4521",4,"Laventan","",13.8,11.8,43342,"gp_mid",-71.57,4.04,"201",12.8,"serravallian",26164,-73.0392,0.936,7
"94162",135647,"col","",138.73,-19.03,"Last Minute Site",NA,"Ray's Amphitheatre, Riversleigh",2,"Serravallian","",13.82,11.62,999,"gp_mid",138.86,-26.86,"801",12.72,"serravallian",26287,136.0398,-26.3794,7
"94286",135818,"col","Valiente",-82.11,9.21,"PPP# 1276 - Popa Island [Valiente Fm]",NA,"NMB Loc. 18377",65,"Serravallian","",13.82,11.62,17667,"gp_mid",-78.93,10.53,"230",12.72,"serravallian",26312,-84.9164,9.3916,7
"94299",135831,"col","Valiente",-82.11,9.21,"PPP# 1277 - Popa Island [Valiente Fm]",NA,"NMB Loc. 18378",1,"Serravallian","",13.82,11.62,17667,"gp_mid",-78.93,10.53,"230",12.72,"serravallian",26312,-84.9164,9.3916,7
"94559",136211,"col","",-75.19,3.29,"UCMP Locality V4536",NA,"Vermilingua San Nicolas locality",15,"Laventan","",13.8,11.8,43349,"gp_mid",-71.58,4.07,"201",12.8,"serravallian",26395,-73.0392,0.936,7
"94570",136233,"col","Villavieja",-75.18,3.26,"UCMP V4936",NA,"Berkeley Marsupial Locality ",6,"Laventan","",13.8,11.8,43580,"gp_mid",-71.58,4.05,"201",12.8,"serravallian",26397,-73.0392,0.936,7
"95034",136943,"col","Shoal River",-86.65,30.69,"WL004 - Shell Bluff [Shoal River Fm]",NA,"",250,"Serravallian","",13.82,11.62,43764,"gp_mid",-81.49,32.85,"109",12.72,"serravallian",16122,-83.7222,29.4568,7
"95201",137122,"col","Cura-Mallin",-71.18,-38.68,"Cerro Rucañanco",NA,"",3,"Serravallian","",13.82,11.62,43825,"gp_mid",-69.03,-37.99,"291",12.72,"serravallian",26589,-69.1243,-39.0537,7
"96784",138841,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G22",NA,"",65,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96785",138842,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G5",NA,"",13,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96786",138843,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G6",NA,"",27,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96787",138844,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G7",NA,"",23,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96788",138845,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G9",NA,"",20,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96789",138846,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G15",NA,"",64,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96790",138847,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G16",NA,"",49,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96791",138848,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G17",NA,"",65,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96792",138849,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G19",NA,"",54,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96793",138850,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G20",NA,"",54,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96794",138851,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G11",NA,"",41,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96795",138852,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G18",NA,"",46,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96796",138853,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G10",NA,"",6,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96797",138854,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-19 borehole",NA,"",4,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96798",138855,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G3",NA,"",13,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96800",138857,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G2",NA,"",12,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96801",138858,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G14",NA,"",24,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96802",138859,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G21",NA,"",13,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96803",138860,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G13",NA,"",1,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96804",138861,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G1",NA,"",4,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96805",145175,"col","Villavieja",-75.17,3.25,"UCMP Locality V4523",NA,"Prolicaphrium sanalfonensis ",5,"Laventan","",13.8,11.8,46945,"gp_mid",-71.57,4.04,"201",12.8,"serravallian",1609,-73.0392,0.936,7
"96808",138864,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G8",NA,"",1,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"96814",138870,"col","Gliwice",18.67,50.27,"Gliwice area, Gl-21 borehole, sample G12",NA,"",1,"Serravallian","",13.82,11.62,44505,"gp_mid",20.06,47.69,"305",12.72,"serravallian",27000,15.6843,49.2966,7
"97658",139735,"col","",19.17,47.49,"Rakos, near Pesth",NA,"",6,"Badenian","",13.65,12.7,47571,"gp_mid",21.11,44.06,"308",13.175,"serravallian",27197,15.8278,46.7984,7
"97676",139755,"col","",21.58,50.87,"Weglinek",NA,"",7,"Badenian","",13.65,12.7,44965,"gp_mid",22.84,48.25,"302",13.175,"serravallian",27205,19.3811,49.3929,7
"97802",139894,"col","La Victoria",-75.19,3.29,"Arcillas San Nicolas",NA,"Asterostemma San Nicolas",1,"Laventan","",13.8,11.8,44927,"gp_mid",-71.58,4.07,"201",12.8,"serravallian",26395,-73.0392,0.936,7
"97830",139945,"col","",15.28,47.49,"Parschlug near Steiermark (Ettinghausen coll)",NA,"",2,"Badenian","",13.65,12.7,45145,"gp_mid",17.45,44.19,"307",13.175,"serravallian",22035,12.1327,46.7051,7
"97888",140007,"col","",-75.09,3.27,"Escuela El Libano",NA,"Huilatherium El Libano",1,"Laventan","",13.8,11.8,45181,"gp_mid",-71.49,4.06,"201",12.8,"serravallian",27238,-73.0392,0.936,7
"97892",140012,"col","",-75.2,3.2,"Screen Kyoto Site",NA,"Kondous Kyoto",3,"Laventan","",13.8,11.8,45187,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"97923",140046,"col","",-75.2,3.2,"Screen Kyoto Site2",NA,"Micodon Kyoto",1,"Laventan","",13.8,11.8,45194,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"97928",140051,"col","Villavieja",-75.13,3.32,"Ferruginous Sandstone Locality, UCMP V5045",NA,"V-5045",4,"Laventan","",13.8,11.8,45203,"gp_mid",-71.53,4.1,"201",12.8,"serravallian",27260,-73.0392,0.936,7
"98036",140179,"col","Villavieja",-75.18,3.78,"UCMP Locality V4412",NA,"",1,"Laventan","",13.8,11.8,45203,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"98038",140181,"col","Villavieja",-75.18,3.78,"UCMP Locality V4413",NA,"",1,"Laventan","",13.8,11.8,45203,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"98039",140182,"col","San José",-65.93,-26.47,"Tiopunco, San José",NA,"",3,"Serravallian","",13.82,11.62,45244,"gp_mid",-63.3,-25.94,"201",12.72,"serravallian",27294,-65.3715,-29.037,7
"98040",140183,"col","Villavieja",-75.18,3.78,"UCMP Locality V4416",NA,"",1,"Laventan","",13.8,11.8,45203,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"98313",140493,"col","Pebas",-73.15,-4,"Amazonian amber, Tamshiyacu locality",NA,"",2,"Serravallian","",13.82,11.62,45526,"gp_mid",-69.77,-3.27,"201",12.72,"serravallian",27333,-73.026,-6.564,7
"98376",140634,"col","La Victoria",-75.92,2.12,"Duke Locality 28 - Perico member",NA,"Cebidae San Alfonso",2,"Laventan","",13.8,11.8,45326,"gp_mid",-72.35,2.93,"201",12.8,"serravallian",27335,-73.0392,0.936,7
"98730",141124,"col","Leitha Limestone",16.48,47.83,"Fenk Quarry, Leitha Limestone Fm",NA,"Gross-Höflein",26,"Badenian","",13.65,12.7,45966,"gp_mid",18.61,44.49,"308",13.175,"serravallian",27383,12.1327,46.7051,7
"98822",141256,"col","Villavieja",-75.13,3.32,"IGM-DU Locality 032",NA,"",6,"Laventan","",13.8,11.8,45865,"gp_mid",-71.53,4.1,"201",12.8,"serravallian",27260,-73.0392,0.936,7
"98823",141257,"col","Villavieja",-75.13,3.32,"Fish Beds, Screening Duke",NA,"Casa Cuzco, Baraya Member Duke",5,"Laventan","",13.8,11.8,45865,"gp_mid",-71.53,4.1,"201",12.8,"serravallian",27260,-73.0392,0.936,7
"99481",145191,"col","La Victoria",-75.2,3.2,"UCMP Locality V4534 ",NA,"Theosodon Villavieja",1,"Laventan","",13.8,11.8,46945,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"99861",142486,"col","La Victoria",-75.92,2.12,"IGM-DU 028",NA,"Duke Locality 028 Campains 1988-99",1,"Laventan","",13.8,11.8,45865,"gp_mid",-72.35,2.93,"201",12.8,"serravallian",27335,-73.0392,0.936,7
"99885",142428,"col","Villavieja",-75.13,3.32,"IGM-DU Locality 022",NA,"UCMP V4536",5,"Laventan","",13.8,11.8,45865,"gp_mid",-71.53,4.1,"201",12.8,"serravallian",27260,-73.0392,0.936,7
"99927",142494,"col","La Victoria",-75.2,3.2,"IGM-DU 033",NA,"",2,"Laventan","",13.8,11.8,45865,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"100723",143489,"col","Villavieja",-75.13,3.32,"IGM-DU Locality 025",NA,"",2,"Laventan","",13.8,11.8,45865,"gp_mid",-71.53,4.1,"201",12.8,"serravallian",27260,-73.0392,0.936,7
"100958",143778,"col","",-75.18,3.78,"Coyaima 4",NA,"UCMP V-4414",1,"Laventan","",13.8,11.8,46538,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"100959",143779,"col","",-75.18,3.78,"Coyaima 5",NA,"UCMP V-4415",2,"Laventan","",13.8,11.8,46538,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"100960",143780,"col","",-75.18,3.78,"Coyaima 6",NA,"UCMP V-4416",2,"Laventan","",13.8,11.8,46538,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"100961",143781,"col","",-75.18,3.78,"Coyaima 7",NA,"UCMP V-4417",2,"Laventan","",13.8,11.8,46538,"gp_mid",-71.57,4.57,"203",12.8,"serravallian",25453,-74.1344,3.1865,7
"100962",143782,"col","",-74.72,4.13,"Carmen de Apicala; UCMP V-4420",NA,"",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.09,4.91,"203",12.8,"serravallian",25438,-74.1344,3.1865,7
"100963",143783,"col","",-74.72,4.13,"Carmen de Apicala; UCMP V-4422",NA,"",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.09,4.91,"203",12.8,"serravallian",25438,-74.1344,3.1865,7
"100964",143784,"col","",-75.2,3.2,"Interathere Locality; UCMP V-4520",NA,"Miococochilius locality",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"100965",143785,"col","",-75.2,3.2,"Dark Sandstone Locality; UCMP V-4518",NA,"",2,"Laventan","",13.8,11.8,46538,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"100966",143786,"col","",-75.2,3.2,"UCMP Locality V-4523",NA,"V4523",5,"Laventan","",13.8,11.8,46538,"gp_mid",-71.6,3.99,"201",12.8,"serravallian",27240,-73.0392,0.936,7
"100967",143787,"col","Villavieja",-75.22,3.22,"UCMP Locality V-4526",NA,"V4526",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100968",143788,"col","Villavieja",-75.22,3.22,"UCMP Locality V-4527",NA,"V4527",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100969",143789,"col","Villavieja",-75.22,3.22,"UCMP Locality V-4528",NA,"V4528",6,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100970",143790,"col","",-75.22,3.22,"Las Mesitas Locality, UCMP V-4529",NA,"V4529",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100971",143791,"col","La Victoria",-75.22,3.22,"Cerro Gordo Locality 1, UCMP V-4530",NA,"V4530",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100972",143792,"col","",-75.22,3.22,"Cerro Gordo Locality 2, UCMP V-4531",NA,"V4531",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100973",143793,"col","",-75.22,3.22,"Cerro Gordo Locality 4, UCMP V-4533",NA,"V4533",1,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100975",143795,"col","La Victoria",-75.22,3.22,"Astrapothere Locality, UCMP V-5046",NA,"V5046",3,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"100976",143796,"col","",-75.22,3.22,"Quebrada Arenosa Locality, UCMP V-5047",NA,"V5047",1,"Laventan","",13.8,11.8,46538,"gp_mid",-71.62,4.01,"201",12.8,"serravallian",1483,-73.0392,0.936,7
"101481",144401,"col","La Victoria",-74.58,3.66,"IGM-DU Locality 90",NA,"Duke Locality 90, La Venta",2,"Laventan","",13.8,11.8,46681,"gp_mid",-70.96,4.43,"201",12.8,"serravallian",27740,-73.0392,0.936,7
